"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2004-05,22,SAS,NBA,PG,80,2,1149,.444,.464,.408,.518,.753,.549,.228,.364,99,99,115,107,100,104,70,186,27.8,16.6,
2005-06,23,SAS,NBA,PG,54,3,586,.455,.503,.343,.506,.780,.539,.215,.300,100,105,96,103,105,101,64,148,7.7,1.8,
2006-07,24,SAS,NBA,PG,73,1,948,.369,.410,.287,.417,.883,.459,.174,.334,81,85,80,84,117,85,53,157,-54.5,-61.1,
2007-08,25,SAC,NBA,PG,65,51,2080,.463,.482,.387,.501,.850,.540,.208,.194,101,99,107,101,113,100,68,87,4.7,-0.9,
2008-09,26,SAC,NBA,PG,73,72,2270,.461,.491,.310,.486,.820,.525,.216,.162,101,101,84,97,106,96,70,72,-18.7,-29.6,
2009-10,27,SAC,NBA,PG,79,41,2477,.493,.530,.377,.538,.837,.566,.168,.237,107,108,106,107,110,104,56,107,62.8,42.4,
2010-11,28,SAC,NBA,PG,79,64,2734,.500,.540,.357,.539,.864,.587,.277,.221,109,111,100,108,113,109,92,100,67.7,85.1,
2011-12,29,MIL,NBA,SG,59,0,1080,.440,.473,.288,.465,.709,.488,.166,.178,98,99,83,95,94,93,60,79,-14.6,-27.5,
2012-13,30,2TM,NBA,SG,66,9,1457,.441,.471,.333,.477,.816,.516,.216,.214,97,97,93,96,108,97,80,88,-18.6,-19.4,
2012-13,30,MIL,NBA,SG,39,0,719,.475,.529,.265,.502,.727,.521,.139,.206,105,110,74,101,97,97,51,85,2.7,-7.0,
2012-13,30,ORL,NBA,PG,27,9,738,.408,.411,.396,.452,.857,.512,.294,.223,90,85,110,91,114,96,109,91,-21.3,-12.4,
2013-14,31,2TM,NBA,SG,41,12,643,.438,.434,.452,.492,.833,.523,.169,.236,96,89,126,98,110,97,59,91,-3.3,-6.8,
2013-14,31,NYK,NBA,SG,31,12,588,.425,.425,.425,.478,.833,.507,.150,.250,94,87,118,95,110,94,53,96,-7.3,-11.5,
2013-14,31,MEM,NBA,SG,10,0,55,.556,.500,1.000,.611,.833,.654,.333,.111,122,103,278,122,110,121,117,43,4.0,4.7,
2014-15,32,MEM,NBA,PG,79,12,1494,.487,.539,.268,.513,.853,.550,.202,.192,109,111,77,103,114,103,74,72,17.2,17.5,
2015-16,33,2TM,NBA,PG,44,5,707,.434,.461,.341,.472,.900,.496,.101,.222,96,94,96,94,119,92,37,78,-12.0,-18.8,
2015-16,33,MEM,NBA,PG,8,0,120,.435,.457,.364,.478,1.000,.497,.065,.239,96,93,103,95,132,92,24,84,-2.2,-4.2,
2015-16,33,MIA,NBA,PG,36,5,587,.434,.462,.333,.470,.882,.495,.112,.217,96,94,94,94,117,92,40,76,-9.8,-14.6,
2016-17,34,DET,NBA,PG,39,0,560,.467,.491,.344,.495,.941,.535,.173,.162,102,98,96,96,122,97,64,51,-7.4,-7.2,
2017-18,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
,,,,,,,,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,
,,,,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,831,272,18185,.463,.496,.349,.502,.833,.539,.204,.225,102,102,98,101,110,100,69,100,58.8,-7.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (4 Yrs),SAC (4 Yrs),SAC (4 Yrs),SAC (4 Yrs),,296,228,9561,.481,.512,.361,.518,.845,.557,.217,.206,105,105,101,104,111,103,72,92,116.5,97.0,
SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),,207,6,2683,.420,.455,.352,.479,.799,.515,.206,.338,93,95,99,98,106,96,63,167,-19.0,-42.7,
MEM (3 Yrs),MEM (3 Yrs),MEM (3 Yrs),MEM (3 Yrs),,97,12,1669,.485,.532,.291,.513,.856,.549,.195,.193,107,109,83,103,114,103,71,72,19.0,18.0,
