Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2017-18,23,SAS,NBA,PG,3.0,0.0,18.0,8.6,17.1,0.5,2.9,5.7,0.5,5.7,11.4,0.5,0.583,0.0,0.0,,0.0,0.0,0.0,2.9,2.9,5.7,0.0,0.0,20.0,119.0,109.0,
2018-19,24,SAS,NBA,PG,7.0,7.0,191.0,11.3,20.6,0.547,1.4,4.7,0.294,9.9,15.9,0.621,0.58,5.2,7.1,0.731,0.3,5.5,5.8,5.8,1.4,1.4,4.1,4.7,29.1,111.0,115.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,27,BOS,NBA,SG,23.0,3.0,585.0,5.5,15.1,0.364,2.2,7.1,0.313,3.3,8.0,0.409,0.438,3.6,4.4,0.824,0.7,5.3,6.0,5.3,1.8,1.1,2.5,4.0,16.9,101.0,108.0,
2022-23,28,BOS,NBA,SG,20.0,16.0,593.0,7.9,15.7,0.505,4.3,9.4,0.455,3.7,6.3,0.581,0.641,2.6,2.9,0.912,1.1,3.9,5.0,3.6,1.0,1.7,1.5,3.2,22.7,131.0,116.0,
2023-24,29,BOS,NBA,SG,19.0,19.0,676.0,8.4,18.6,0.452,5.0,12.4,0.404,3.4,6.2,0.55,0.587,2.7,2.9,0.921,1.5,4.8,6.3,5.9,1.4,1.8,1.2,3.4,24.6,131.0,109.0,
2024-25,30,BOS,NBA,SG,11.0,11.0,415.0,8.6,18.6,0.463,5.1,13.1,0.385,3.5,5.4,0.651,0.599,3.9,4.5,0.861,1.8,5.3,7.1,4.9,0.9,1.5,1.6,2.8,26.2,132.0,111.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,83.0,56.0,2478.0,7.8,17.2,0.456,3.9,9.9,0.392,4.0,7.3,0.543,0.569,3.3,3.8,0.854,1.1,4.8,6.0,5.0,1.3,1.6,1.9,3.5,22.8,122.0,111.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (4 Yrs),BOS (4 Yrs),BOS (4 Yrs),BOS (4 Yrs),,73.0,49.0,2269.0,7.6,16.9,0.447,4.1,10.4,0.395,3.5,6.6,0.528,0.568,3.1,3.6,0.874,1.2,4.8,6.0,5.0,1.3,1.5,1.7,3.4,22.3,123.0,111.0,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,10.0,7.0,209.0,11.0,20.3,0.543,1.5,4.8,0.316,9.5,15.5,0.613,0.58,4.8,6.5,0.731,0.3,5.0,5.3,5.5,1.5,1.8,3.8,4.3,28.3,111.0,114.0,
