Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2017-18,23,SAS,NBA,PG,17.0,0.0,139.0,16.0,33.0,0.485,8.0,13.0,0.615,8.0,20.0,0.4,0.606,14.0,20.0,0.7,5.0,21.0,26.0,9.0,4.0,3.0,6.0,8.0,54.0,0.0,
2018-19,24,SAS,NBA,PG,67.0,55.0,1728.0,260.0,543.0,0.479,48.0,142.0,0.338,212.0,401.0,0.529,0.523,95.0,123.0,0.772,35.0,212.0,247.0,263.0,67.0,47.0,97.0,145.0,663.0,0.0,
2019-20,25,SAS,NBA,SG,68.0,20.0,1677.0,253.0,552.0,0.458,79.0,216.0,0.366,174.0,336.0,0.518,0.53,180.0,211.0,0.853,35.0,188.0,223.0,241.0,44.0,59.0,89.0,152.0,765.0,0.0,
2020-21,26,SAS,NBA,SG,36.0,32.0,1064.0,186.0,453.0,0.411,84.0,243.0,0.346,102.0,210.0,0.486,0.503,97.0,114.0,0.851,13.0,94.0,107.0,127.0,26.0,36.0,45.0,91.0,553.0,0.0,
2021-22,27,2TM,NBA,SG,75.0,52.0,2199.0,337.0,800.0,0.421,115.0,369.0,0.312,222.0,431.0,0.515,0.493,203.0,235.0,0.864,38.0,223.0,261.0,366.0,64.0,58.0,119.0,172.0,992.0,0.0,
2021-22,27,SAS,NBA,SG,49.0,48.0,1486.0,243.0,570.0,0.426,81.0,258.0,0.314,162.0,312.0,0.519,0.497,139.0,160.0,0.869,25.0,148.0,173.0,274.0,49.0,42.0,87.0,116.0,706.0,0.0,
2021-22,27,BOS,NBA,SG,26.0,4.0,713.0,94.0,230.0,0.409,34.0,111.0,0.306,60.0,119.0,0.504,0.483,64.0,75.0,0.853,13.0,75.0,88.0,92.0,15.0,16.0,32.0,56.0,286.0,0.0,
2022-23,28,BOS,NBA,SG,82.0,70.0,2319.0,350.0,758.0,0.462,149.0,391.0,0.381,201.0,367.0,0.548,0.56,168.0,192.0,0.875,52.0,241.0,293.0,321.0,54.0,76.0,95.0,177.0,1017.0,0.0,DEF2
2023-24,29,BOS,NBA,SG,73.0,73.0,2381.0,387.0,839.0,0.461,196.0,495.0,0.396,191.0,344.0,0.555,0.578,137.0,152.0,0.901,51.0,259.0,310.0,377.0,74.0,87.0,112.0,152.0,1107.0,1.0,"DPOY-8,DEF2"
2024-25,30,BOS,NBA,SG,76.0,76.0,2574.0,424.0,959.0,0.442,265.0,691.0,0.384,159.0,268.0,0.593,0.58,135.0,161.0,0.839,67.0,274.0,341.0,361.0,72.0,80.0,131.0,138.0,1248.0,0.0,DPOY-10
2025-26,31,BOS,NBA,SG,15.0,15.0,493.0,83.0,231.0,0.359,40.0,131.0,0.305,43.0,100.0,0.43,0.446,33.0,40.0,0.825,13.0,47.0,60.0,80.0,26.0,19.0,21.0,27.0,239.0,0.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,509.0,393.0,14574.0,2296.0,5168.0,0.444,984.0,2691.0,0.366,1312.0,2477.0,0.53,0.539,1062.0,1248.0,0.851,309.0,1559.0,1868.0,2145.0,431.0,465.0,715.0,1062.0,6638.0,1.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,63.0,2348.0,370.0,833.0,0.444,159.0,434.0,0.366,211.0,399.0,0.53,0.539,171.0,201.0,0.851,50.0,251.0,301.0,346.0,69.0,75.0,115.0,171.0,1069.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (5 Yrs),BOS (5 Yrs),BOS (5 Yrs),BOS (5 Yrs),,272.0,238.0,8480.0,1338.0,3017.0,0.443,684.0,1819.0,0.376,654.0,1198.0,0.546,0.557,537.0,620.0,0.866,196.0,896.0,1092.0,1231.0,241.0,278.0,391.0,550.0,3897.0,1.0,
SAS (5 Yrs),SAS (5 Yrs),SAS (5 Yrs),SAS (5 Yrs),,237.0,155.0,6094.0,958.0,2151.0,0.445,300.0,872.0,0.344,658.0,1279.0,0.514,0.515,525.0,628.0,0.836,113.0,663.0,776.0,914.0,190.0,187.0,324.0,512.0,2741.0,0.0,
