"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2017-18,23,SAS,NBA,PG,3.0,0.0,18.0,0.5,0.5,0.5,0.583,,0.583,0.0,0.333,109.0,98.0,138.0,112.0,,105.0,0.0,99.0,
2018-19,24,SAS,NBA,PG,7.0,7.0,191.0,0.547,0.621,0.294,0.58,0.731,0.613,0.347,0.227,119.0,119.0,83.0,111.0,95.0,110.0,134.0,63.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,27,BOS,NBA,SG,23.0,3.0,585.0,0.364,0.409,0.313,0.438,0.824,0.494,0.29,0.472,79.0,77.0,89.0,82.0,106.0,87.0,117.0,118.0,
2022-23,28,BOS,NBA,SG,20.0,16.0,593.0,0.505,0.581,0.455,0.641,0.912,0.671,0.185,0.598,106.0,106.0,126.0,118.0,117.0,115.0,69.0,154.0,
2023-24,29,BOS,NBA,SG,19.0,19.0,676.0,0.452,0.55,0.404,0.587,0.921,0.617,0.158,0.668,95.0,101.0,110.0,107.0,117.0,106.0,65.0,169.0,
2024-25,30,BOS,NBA,SG,11.0,11.0,415.0,0.463,0.651,0.385,0.599,0.861,0.636,0.245,0.707,99.0,119.0,107.0,110.0,110.0,110.0,101.0,168.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,83.0,56.0,2478.0,0.456,0.543,0.392,0.569,0.854,0.605,0.223,0.575,98.0,101.0,109.0,105.0,110.0,105.0,89.0,145.0,
,,,,,,,,,,,,,,,,,,,,,,,,
BOS (4 Yrs),BOS (4 Yrs),BOS (4 Yrs),BOS (4 Yrs),,73.0,49.0,2269.0,0.447,0.528,0.395,0.568,0.874,0.604,0.213,0.612,95.0,97.0,109.0,105.0,112.0,105.0,85.0,153.0,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,10.0,7.0,209.0,0.543,0.613,0.316,0.58,0.731,0.611,0.321,0.235,118.0,118.0,89.0,111.0,95.0,109.0,124.0,66.0,
