Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2017-18,23,ORL,NBA,SF,62.0,12.0,1020.0,3.3,7.7,0.427,0.3,1.6,0.196,3.0,6.1,0.488,0.447,1.2,1.7,0.723,1.3,3.6,4.8,2.0,1.2,0.4,1.1,2.9,8.1,
2018-19,24,ORL,NBA,SF,68.0,13.0,1233.0,3.3,8.0,0.412,0.8,2.3,0.367,2.5,5.7,0.431,0.465,2.5,3.0,0.816,1.1,4.3,5.4,2.1,0.8,0.6,1.3,3.6,9.9,
2019-20,25,ORL,NBA,SF,52.0,21.0,953.0,3.7,8.8,0.416,1.1,3.1,0.341,2.6,5.7,0.457,0.476,2.9,3.7,0.804,0.9,4.0,4.9,2.3,0.9,0.5,1.0,3.0,11.3,
2020-21,26,2TM,NBA,SF,41.0,4.0,539.0,2.3,6.8,0.333,0.3,2.7,0.122,1.9,4.1,0.475,0.358,1.7,2.1,0.839,1.0,5.0,6.0,1.2,1.0,0.3,1.3,3.3,6.6,
2020-21,26,DAL,NBA,SF,23.0,3.0,288.0,2.1,6.5,0.327,0.4,2.9,0.13,1.7,3.6,0.483,0.356,1.5,1.7,0.857,0.7,4.7,5.5,1.2,1.1,0.4,0.7,3.2,6.1,
2020-21,26,NOP,NBA,SF,18.0,1.0,251.0,2.4,7.2,0.34,0.3,2.6,0.111,2.2,4.6,0.469,0.36,2.0,2.4,0.824,1.3,5.3,6.6,1.1,0.9,0.1,1.9,3.3,7.2,
2021-22,27,ATL,NBA,SF,3.0,1.0,82.0,3.5,7.9,0.444,1.3,2.2,0.6,2.2,5.7,0.385,0.528,1.3,1.8,0.75,1.3,4.4,5.7,0.0,0.4,0.0,0.4,3.5,9.7,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,226.0,51.0,3827.0,3.2,7.9,0.408,0.7,2.4,0.292,2.5,5.6,0.458,0.452,2.1,2.7,0.798,1.1,4.1,5.2,2.0,1.0,0.5,1.1,3.2,9.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),,182.0,46.0,3206.0,3.4,8.1,0.418,0.7,2.3,0.319,2.7,5.8,0.458,0.463,2.2,2.8,0.794,1.1,4.0,5.1,2.1,1.0,0.5,1.1,3.2,9.7,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,23.0,3.0,288.0,2.1,6.5,0.327,0.4,2.9,0.13,1.7,3.6,0.483,0.356,1.5,1.7,0.857,0.7,4.7,5.5,1.2,1.1,0.4,0.7,3.2,6.1,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,18.0,1.0,251.0,2.4,7.2,0.34,0.3,2.6,0.111,2.2,4.6,0.469,0.36,2.0,2.4,0.824,1.3,5.3,6.6,1.1,0.9,0.1,1.9,3.3,7.2,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,3.0,1.0,82.0,3.5,7.9,0.444,1.3,2.2,0.6,2.2,5.7,0.385,0.528,1.3,1.8,0.75,1.3,4.4,5.7,0.0,0.4,0.0,0.4,3.5,9.7,
