"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2002-03,23.0,PHI,NBA,29:38,4.0,9.0,1.0,4.0,4.0,6.0,4.0,5.0,2.0,4.0,6.0,9.0,2.0,1.0,5.0,6.0,9.0,8.4
2003-04,24.0,PHI,NBA,42:24,8.0,14.0,5.0,6.0,6.0,10.0,7.0,8.0,3.0,9.0,10.0,6.0,4.0,2.0,5.0,5.0,22.0,17.0
2004-05,25.0,PHI,NBA,38:22,7.0,11.0,2.0,5.0,5.0,9.0,5.0,5.0,2.0,5.0,5.0,6.0,2.0,3.0,4.0,6.0,19.0,18.2
2005-06,26.0,PHI,NBA,45:07,8.0,18.0,2.0,4.0,8.0,16.0,9.0,10.0,6.0,8.0,10.0,12.0,5.0,2.0,7.0,5.0,23.0,19.5
2006-07,27.0,SAC,NBA,44:43,10.0,17.0,2.0,7.0,10.0,16.0,10.0,10.0,3.0,11.0,11.0,10.0,5.0,2.0,5.0,6.0,23.0,23.3
2007-08,28.0,SAC,NBA,52:38,13.0,21.0,3.0,4.0,12.0,19.0,9.0,15.0,4.0,11.0,11.0,9.0,6.0,2.0,7.0,5.0,32.0,35.0
2008-09,29.0,TOT,NBA,56:43,14.0,24.0,5.0,11.0,13.0,20.0,12.0,16.0,4.0,11.0,14.0,11.0,5.0,2.0,5.0,5.0,38.0,31.0
2008-09,29.0,SAC,NBA,56:43,13.0,19.0,4.0,9.0,13.0,17.0,12.0,16.0,4.0,11.0,14.0,11.0,4.0,1.0,5.0,5.0,38.0,28.6
2008-09,29.0,CHI,NBA,53:35,14.0,24.0,5.0,11.0,11.0,20.0,8.0,9.0,4.0,7.0,9.0,6.0,5.0,2.0,5.0,5.0,38.0,31.0
2009-10,30.0,TOT,NBA,52:57,12.0,23.0,4.0,9.0,10.0,18.0,10.0,11.0,2.0,8.0,8.0,9.0,6.0,3.0,5.0,6.0,32.0,25.8
2009-10,30.0,CHI,NBA,45:30,9.0,18.0,4.0,9.0,7.0,13.0,7.0,10.0,2.0,8.0,8.0,9.0,6.0,3.0,5.0,5.0,27.0,25.6
2009-10,30.0,MIL,NBA,52:57,12.0,23.0,3.0,7.0,10.0,18.0,10.0,11.0,2.0,6.0,8.0,7.0,4.0,1.0,3.0,6.0,32.0,25.8
2010-11,31.0,MIL,NBA,45:42,14.0,23.0,4.0,7.0,12.0,17.0,11.0,13.0,3.0,8.0,8.0,12.0,5.0,2.0,5.0,6.0,33.0,27.0
2011-12,32.0,SAC,NBA,41:44,8.0,14.0,3.0,6.0,7.0,12.0,3.0,4.0,2.0,8.0,8.0,6.0,5.0,1.0,3.0,5.0,19.0,15.6
2012-13,33.0,SAC,NBA,50:03,9.0,15.0,6.0,10.0,7.0,12.0,7.0,8.0,2.0,7.0,8.0,11.0,2.0,3.0,4.0,6.0,23.0,23.8
2013-14,34.0,TOT,NBA,35:11,6.0,12.0,3.0,7.0,4.0,8.0,4.0,4.0,2.0,6.0,6.0,9.0,3.0,2.0,3.0,5.0,14.0,14.9
2013-14,34.0,SAC,NBA,35:11,6.0,12.0,3.0,5.0,4.0,8.0,2.0,2.0,2.0,4.0,6.0,5.0,2.0,2.0,3.0,4.0,14.0,12.3
2013-14,34.0,TOR,NBA,33:52,5.0,12.0,3.0,7.0,4.0,8.0,4.0,4.0,2.0,6.0,6.0,9.0,3.0,1.0,3.0,5.0,14.0,14.9
2014-15,35.0,NOP,NBA,28:15,4.0,9.0,3.0,6.0,3.0,5.0,2.0,2.0,1.0,5.0,5.0,4.0,2.0,1.0,2.0,5.0,9.0,7.2
Career,,,,56:43,14.0,24.0,6.0,11.0,13.0,20.0,12.0,16.0,6.0,11.0,14.0,12.0,6.0,3.0,7.0,6.0,38.0,35.0
,,,,,,,,,,,,,,,,,,,,,,
6 Seasons,,SAC,NBA,56:43,13.0,21.0,6.0,10.0,13.0,19.0,12.0,16.0,4.0,11.0,14.0,11.0,6.0,3.0,7.0,6.0,38.0,35.0
4 Seasons,,PHI,NBA,45:07,8.0,18.0,5.0,6.0,8.0,16.0,9.0,10.0,6.0,9.0,10.0,12.0,5.0,3.0,7.0,6.0,23.0,19.5
2 Seasons,,MIL,NBA,52:57,14.0,23.0,4.0,7.0,12.0,18.0,11.0,13.0,3.0,8.0,8.0,12.0,5.0,2.0,5.0,6.0,33.0,27.0
2 Seasons,,CHI,NBA,53:35,14.0,24.0,5.0,11.0,11.0,20.0,8.0,10.0,4.0,8.0,9.0,9.0,6.0,3.0,5.0,5.0,38.0,31.0
1 Season,,TOR,NBA,33:52,5.0,12.0,3.0,7.0,4.0,8.0,4.0,4.0,2.0,6.0,6.0,9.0,3.0,1.0,3.0,5.0,14.0,14.9
1 Season,,NOP,NBA,28:15,4.0,9.0,3.0,6.0,3.0,5.0,2.0,2.0,1.0,5.0,5.0,4.0,2.0,1.0,2.0,5.0,9.0,7.2
