Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2002-03,23,PHI,NBA,PG,6.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05,25,PHI,NBA,SG,2.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,29,CHI,NBA,SF,7.0,7.0,313.0,43.0,107.0,0.402,12.0,38.0,0.316,31.0,69.0,0.449,0.458,29.0,34.0,0.853,6.0,25.0,31.0,16.0,9.0,7.0,12.0,20.0,127.0,0.0,
2009-10,30,MIL,NBA,SG,7.0,7.0,285.0,44.0,109.0,0.404,4.0,23.0,0.174,40.0,86.0,0.465,0.422,27.0,28.0,0.964,7.0,19.0,26.0,28.0,10.0,4.0,12.0,19.0,119.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,34,TOR,NBA,SG,6.0,0.0,77.0,5.0,17.0,0.294,2.0,12.0,0.167,3.0,5.0,0.6,0.353,1.0,1.0,1.0,0.0,6.0,6.0,5.0,2.0,0.0,1.0,9.0,13.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,28.0,14.0,695.0,92.0,234.0,0.393,18.0,74.0,0.243,74.0,160.0,0.463,0.432,57.0,65.0,0.877,13.0,53.0,66.0,50.0,21.0,11.0,27.0,48.0,259.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,41.0,2035.0,269.0,685.0,0.393,53.0,217.0,0.243,217.0,469.0,0.463,0.432,167.0,190.0,0.877,38.0,155.0,193.0,146.0,62.0,32.0,79.0,141.0,759.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,8.0,0.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,7.0,7.0,313.0,43.0,107.0,0.402,12.0,38.0,0.316,31.0,69.0,0.449,0.458,29.0,34.0,0.853,6.0,25.0,31.0,16.0,9.0,7.0,12.0,20.0,127.0,0.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,7.0,7.0,285.0,44.0,109.0,0.404,4.0,23.0,0.174,40.0,86.0,0.465,0.422,27.0,28.0,0.964,7.0,19.0,26.0,28.0,10.0,4.0,12.0,19.0,119.0,0.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,6.0,0.0,77.0,5.0,17.0,0.294,2.0,12.0,0.167,3.0,5.0,0.6,0.353,1.0,1.0,1.0,0.0,6.0,6.0,5.0,2.0,0.0,1.0,9.0,13.0,0.0,
