"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2009-10,25,CHA,NBA,PG,4.0,4.0,130.0,0.405,0.448,0.308,0.452,0.75,0.497,0.286,0.31,88.0,91.0,87.0,90.0,99.0,92.0,95.0,139.0,
2010-11,26,DEN,NBA,SG,5.0,0.0,152.0,0.36,0.412,0.25,0.4,0.75,0.479,0.48,0.32,78.0,85.0,70.0,80.0,98.0,88.0,160.0,144.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,28,NYK,NBA,PG,12.0,12.0,454.0,0.444,0.47,0.321,0.472,0.667,0.49,0.148,0.173,98.0,97.0,90.0,95.0,89.0,92.0,55.0,71.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,30,DAL,NBA,PG,3.0,1.0,36.0,0.267,0.364,0.0,0.267,1.0,0.337,0.2,0.267,59.0,75.0,0.0,54.0,133.0,63.0,73.0,99.0,
2015-16,31,DAL,NBA,PG,5.0,4.0,172.0,0.464,0.509,0.286,0.493,0.636,0.508,0.159,0.203,103.0,104.0,81.0,98.0,84.0,94.0,58.0,71.0,
2016-17,32,LAC,NBA,PG,7.0,0.0,127.0,0.469,0.478,0.444,0.531,1.0,0.57,0.156,0.281,103.0,95.0,124.0,103.0,130.0,103.0,58.0,89.0,
2017-18,33,OKC,NBA,PG,6.0,0.0,79.0,0.387,0.294,0.5,0.5,0.0,0.486,0.065,0.452,84.0,58.0,138.0,96.0,0.0,87.0,26.0,134.0,
2018-19,34,OKC,NBA,PG,5.0,0.0,57.0,0.308,0.4,0.25,0.385,0.5,0.396,0.154,0.615,67.0,77.0,70.0,73.0,65.0,71.0,59.0,172.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,47.0,21.0,1207.0,0.42,0.455,0.321,0.461,0.711,0.489,0.2,0.256,92.0,93.0,90.0,92.0,94.0,90.0,71.0,97.0,
,,,,,,,,,,,,,,,,,,,,,,,,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,11.0,0.0,136.0,0.364,0.318,0.409,0.466,0.25,0.459,0.091,0.5,79.0,62.0,114.0,89.0,33.0,82.0,36.0,145.0,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,8.0,5.0,208.0,0.429,0.485,0.222,0.452,0.714,0.477,0.167,0.214,95.0,99.0,63.0,90.0,95.0,88.0,60.0,76.0,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,12.0,12.0,454.0,0.444,0.47,0.321,0.472,0.667,0.49,0.148,0.173,98.0,97.0,90.0,95.0,89.0,92.0,55.0,71.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,7.0,0.0,127.0,0.469,0.478,0.444,0.531,1.0,0.57,0.156,0.281,103.0,95.0,124.0,103.0,130.0,103.0,58.0,89.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,5.0,0.0,152.0,0.36,0.412,0.25,0.4,0.75,0.479,0.48,0.32,78.0,85.0,70.0,80.0,98.0,88.0,160.0,144.0,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,4.0,4.0,130.0,0.405,0.448,0.308,0.452,0.75,0.497,0.286,0.31,88.0,91.0,87.0,90.0,99.0,92.0,95.0,139.0,
