Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2010-11,22,LAL,NBA,C,41,0,5.2,0.8,1.6,0.485,0.0,0.0,0.8,1.6,0.485,0.485,0.4,0.6,0.739,0.5,0.6,1.0,0.2,0.1,0.2,0.5,1.1,2.0,
1 Yr,1 Yr,1 Yr,1 Yr,,41,0,5.2,0.8,1.6,0.485,0.0,0.0,0.8,1.6,0.485,0.485,0.4,0.6,0.739,0.5,0.6,1.0,0.2,0.1,0.2,0.5,1.1,2.0,
