Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2004-05,19,UTA,NBA,PF,67.0,4.0,873.0,116.0,287.0,0.404,2.0,6.0,0.333,114.0,281.0,0.406,0.408,44.0,101.0,0.436,73.0,124.0,197.0,43.0,25.0,18.0,52.0,96.0,278.0,0.0,
2005-06,20,UTA,NBA,PF,62.0,2.0,619.0,77.0,203.0,0.379,0.0,5.0,0.0,77.0,198.0,0.389,0.379,34.0,65.0,0.523,56.0,101.0,157.0,30.0,23.0,16.0,31.0,82.0,188.0,0.0,
2006-07,21,TOR,NBA,PF,60.0,2.0,670.0,87.0,185.0,0.47,0.0,0.0,,87.0,185.0,0.47,0.47,53.0,79.0,0.671,78.0,109.0,187.0,18.0,14.0,21.0,32.0,98.0,227.0,0.0,
2007-08,22,TOR,NBA,PF,70.0,0.0,925.0,161.0,333.0,0.483,0.0,2.0,0.0,161.0,331.0,0.486,0.483,75.0,124.0,0.605,90.0,169.0,259.0,28.0,25.0,28.0,47.0,107.0,397.0,0.0,
2008-09,23,TOR,NBA,SF,29.0,0.0,265.0,38.0,90.0,0.422,0.0,0.0,,38.0,90.0,0.422,0.422,38.0,48.0,0.792,24.0,46.0,70.0,10.0,8.0,6.0,8.0,31.0,114.0,0.0,
2009-10,24,2TM,NBA,PF,69.0,0.0,1221.0,180.0,408.0,0.441,0.0,1.0,0.0,180.0,407.0,0.442,0.441,127.0,190.0,0.668,120.0,258.0,378.0,32.0,36.0,48.0,66.0,145.0,487.0,0.0,
2009-10,24,DAL,NBA,PF,25.0,0.0,315.0,53.0,115.0,0.461,0.0,0.0,,53.0,115.0,0.461,0.461,25.0,44.0,0.568,38.0,57.0,95.0,7.0,7.0,11.0,13.0,43.0,131.0,0.0,
2009-10,24,NJN,NBA,PF,44.0,0.0,906.0,127.0,293.0,0.433,0.0,1.0,0.0,127.0,292.0,0.435,0.433,102.0,146.0,0.699,82.0,201.0,283.0,25.0,29.0,37.0,53.0,102.0,356.0,0.0,
2010-11,25,NJN,NBA,PF,74.0,44.0,2061.0,307.0,583.0,0.527,0.0,1.0,0.0,307.0,582.0,0.527,0.527,127.0,191.0,0.665,225.0,546.0,771.0,84.0,33.0,80.0,103.0,168.0,741.0,0.0,
2011-12,26,NJN,NBA,PF,62.0,62.0,2162.0,323.0,671.0,0.481,0.0,0.0,,323.0,671.0,0.481,0.481,209.0,278.0,0.752,233.0,448.0,681.0,90.0,50.0,74.0,119.0,173.0,855.0,0.0,
2012-13,27,BRK,NBA,PF,65.0,21.0,1191.0,139.0,310.0,0.448,0.0,2.0,0.0,139.0,308.0,0.451,0.448,97.0,123.0,0.789,126.0,239.0,365.0,32.0,16.0,33.0,57.0,127.0,375.0,0.0,
2013-14,28,BOS,NBA,PF,69.0,30.0,1376.0,231.0,461.0,0.501,0.0,2.0,0.0,231.0,459.0,0.503,0.501,117.0,144.0,0.813,127.0,282.0,409.0,67.0,31.0,61.0,64.0,136.0,579.0,0.0,
2014-15,29,WAS,NBA,PF,64.0,17.0,1345.0,211.0,446.0,0.473,0.0,7.0,0.0,211.0,439.0,0.481,0.473,87.0,117.0,0.744,118.0,298.0,416.0,57.0,34.0,25.0,46.0,130.0,509.0,0.0,
2015-16,30,3TM,NBA,PF,53.0,17.0,835.0,121.0,295.0,0.41,34.0,108.0,0.315,87.0,187.0,0.465,0.468,67.0,84.0,0.798,57.0,161.0,218.0,36.0,16.0,23.0,38.0,94.0,343.0,0.0,
2015-16,30,WAS,NBA,PF,28.0,14.0,466.0,64.0,158.0,0.405,23.0,67.0,0.343,41.0,91.0,0.451,0.478,29.0,31.0,0.935,26.0,89.0,115.0,16.0,3.0,14.0,20.0,42.0,180.0,0.0,
2015-16,30,PHO,NBA,PF,4.0,3.0,74.0,10.0,36.0,0.278,3.0,10.0,0.3,7.0,26.0,0.269,0.319,6.0,8.0,0.75,11.0,21.0,32.0,7.0,3.0,2.0,4.0,8.0,29.0,0.0,
2015-16,30,ATL,NBA,PF,21.0,0.0,295.0,47.0,101.0,0.465,8.0,31.0,0.258,39.0,70.0,0.557,0.505,32.0,45.0,0.711,20.0,51.0,71.0,13.0,10.0,7.0,14.0,44.0,134.0,0.0,
2016-17,31,ATL,NBA,PF,56.0,4.0,689.0,87.0,214.0,0.407,19.0,54.0,0.352,68.0,160.0,0.425,0.451,64.0,82.0,0.78,60.0,146.0,206.0,29.0,15.0,21.0,28.0,69.0,257.0,0.0,
13 Yrs,13 Yrs,13 Yrs,13 Yrs,,800.0,203.0,14232.0,2078.0,4486.0,0.463,55.0,188.0,0.293,2023.0,4298.0,0.471,0.469,1139.0,1626.0,0.7,1387.0,2927.0,4314.0,556.0,326.0,454.0,691.0,1456.0,5350.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,21.0,1459.0,213.0,460.0,0.463,6.0,19.0,0.293,207.0,441.0,0.471,0.469,117.0,167.0,0.7,142.0,300.0,442.0,57.0,33.0,47.0,71.0,149.0,548.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRK (4 Yrs),BRK (4 Yrs),BRK (4 Yrs),BRK (4 Yrs),,245.0,127.0,6320.0,896.0,1857.0,0.482,0.0,4.0,0.0,896.0,1853.0,0.484,0.482,535.0,738.0,0.725,666.0,1434.0,2100.0,231.0,128.0,224.0,332.0,570.0,2327.0,0.0,
TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),TOR (3 Yrs),,159.0,2.0,1860.0,286.0,608.0,0.47,0.0,2.0,0.0,286.0,606.0,0.472,0.47,166.0,251.0,0.661,192.0,324.0,516.0,56.0,47.0,55.0,87.0,236.0,738.0,0.0,
UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),,129.0,6.0,1492.0,193.0,490.0,0.394,2.0,11.0,0.182,191.0,479.0,0.399,0.396,78.0,166.0,0.47,129.0,225.0,354.0,73.0,48.0,34.0,83.0,178.0,466.0,0.0,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,92.0,31.0,1811.0,275.0,604.0,0.455,23.0,74.0,0.311,252.0,530.0,0.475,0.474,116.0,148.0,0.784,144.0,387.0,531.0,73.0,37.0,39.0,66.0,172.0,689.0,0.0,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,77.0,4.0,984.0,134.0,315.0,0.425,27.0,85.0,0.318,107.0,230.0,0.465,0.468,96.0,127.0,0.756,80.0,197.0,277.0,42.0,25.0,28.0,42.0,113.0,391.0,0.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,69.0,30.0,1376.0,231.0,461.0,0.501,0.0,2.0,0.0,231.0,459.0,0.503,0.501,117.0,144.0,0.813,127.0,282.0,409.0,67.0,31.0,61.0,64.0,136.0,579.0,0.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,25.0,0.0,315.0,53.0,115.0,0.461,0.0,0.0,,53.0,115.0,0.461,0.461,25.0,44.0,0.568,38.0,57.0,95.0,7.0,7.0,11.0,13.0,43.0,131.0,0.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,4.0,3.0,74.0,10.0,36.0,0.278,3.0,10.0,0.3,7.0,26.0,0.269,0.319,6.0,8.0,0.75,11.0,21.0,32.0,7.0,3.0,2.0,4.0,8.0,29.0,0.0,
