"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2006-07,21,TOR,NBA,PF,6.0,0.0,69.0,0.333,0.333,,0.333,0.375,0.359,0.889,0.0,73.0,69.0,,67.0,50.0,66.0,272.0,0.0,
2007-08,22,TOR,NBA,PF,3.0,0.0,2.0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,27,BRK,NBA,PF,7.0,0.0,83.0,0.452,0.452,,0.452,0.429,0.455,0.226,0.0,100.0,94.0,,91.0,57.0,85.0,83.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,29,WAS,NBA,PF,1.0,0.0,5.0,1.0,1.0,,1.0,,1.0,0.0,0.0,223.0,206.0,,202.0,,187.0,0.0,0.0,
2015-16,30,ATL,NBA,PF,4.0,0.0,56.0,0.464,0.444,0.5,0.554,1.0,0.604,0.214,0.357,103.0,90.0,141.0,110.0,132.0,112.0,78.0,125.0,
2016-17,31,ATL,NBA,PF,1.0,0.0,3.0,,,,,,,,,,,,,,,,,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,22.0,0.0,218.0,0.449,0.441,0.5,0.486,0.571,0.505,0.304,0.145,99.0,91.0,141.0,97.0,76.0,94.0,104.0,51.0,
,,,,,,,,,,,,,,,,,,,,,,,,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,9.0,0.0,71.0,0.333,0.333,,0.333,0.375,0.359,0.889,0.0,73.0,69.0,,67.0,50.0,66.0,272.0,0.0,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,5.0,0.0,59.0,0.464,0.444,0.5,0.554,1.0,0.604,0.214,0.357,102.0,90.0,141.0,110.0,132.0,112.0,78.0,125.0,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,7.0,0.0,83.0,0.452,0.452,,0.452,0.429,0.455,0.226,0.0,100.0,94.0,,91.0,57.0,85.0,83.0,0.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,1.0,0.0,5.0,1.0,1.0,,1.0,,1.0,0.0,0.0,223.0,206.0,,202.0,,187.0,0.0,0.0,
