"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2006-07,21.0,TOR,NBA,24:06,2.0,4.0,0.0,0.0,2.0,4.0,2.0,6.0,3.0,4.0,6.0,1.0,1.0,1.0,1.0,4.0,5.0,5.3
2007-08,22.0,TOR,NBA,0:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-13,27.0,BRK,NBA,17:58,4.0,8.0,0.0,0.0,4.0,8.0,2.0,4.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,8.0,6.2
2014-15,29.0,WAS,NBA,5:14,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.2
2015-16,30.0,ATL,NBA,19:42,4.0,9.0,2.0,4.0,4.0,7.0,4.0,4.0,3.0,6.0,9.0,1.0,1.0,3.0,1.0,3.0,12.0,13.2
2016-17,31.0,ATL,NBA,2:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7
Career,,,,24:06,4.0,9.0,2.0,4.0,4.0,8.0,4.0,6.0,3.0,6.0,9.0,1.0,1.0,3.0,1.0,4.0,12.0,13.2
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,TOR,NBA,24:06,2.0,4.0,0.0,0.0,2.0,4.0,2.0,6.0,3.0,4.0,6.0,1.0,1.0,1.0,1.0,4.0,5.0,5.3
2 Seasons,,ATL,NBA,19:42,4.0,9.0,2.0,4.0,4.0,7.0,4.0,4.0,3.0,6.0,9.0,1.0,1.0,3.0,1.0,3.0,12.0,13.2
1 Season,,BRK,NBA,17:58,4.0,8.0,0.0,0.0,4.0,8.0,2.0,4.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,8.0,6.2
1 Season,,WAS,NBA,5:14,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.2
