"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Unnamed: 19_level_0', 'Shoot')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 23_level_0', 'Awards')"
2000-01,21,CHI,NBA,PG,50,14,936,100,0,0,0,0,-11.5,-1.5,28,11,36,8,15,302,3,21,
1 Yr,1 Yr,1 Yr,1 Yr,,50,14,936,100,0,0,0,0,-11.5,-1.5,28,11,36,8,15,302,3,21,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,23,1535,100,0,0,0,0,-11.5,-1.5,46,18,59,13,25,495,5,34,
