"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2013-14,21,DAL,NBA,PG,2.0,0.0,10.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.333,0.0,0.0,0.0,0.0,,0.0,0.0,128.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,25,BOS,NBA,PG,11.0,0.0,154.0,0.457,0.545,0.308,0.514,1.0,0.551,0.143,0.371,99.0,107.0,85.0,99.0,130.0,99.0,57.0,110.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,13.0,0.0,164.0,0.421,0.5,0.286,0.474,1.0,0.51,0.132,0.368,92.0,98.0,79.0,91.0,130.0,92.0,52.0,112.0,
,,,,,,,,,,,,,,,,,,,,,,,,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,11.0,0.0,154.0,0.457,0.545,0.308,0.514,1.0,0.551,0.143,0.371,99.0,107.0,85.0,99.0,130.0,99.0,57.0,110.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,2.0,0.0,10.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.333,0.0,0.0,0.0,0.0,,0.0,0.0,128.0,
