PLAYER_ID,FIRST_NAME,LAST_NAME,cbb_url,Season,Team,Conf,Class,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
12155,Andre,Hutson,https://www.sports-reference.com/cbb/players/andre-hutson-1.html,2000-01,Michigan State,Big Ten,SR,F,32,31,29.9,5.4,8.7,0.622,0.0,0.0,,5.4,8.7,0.622,0.622,3.0,4.1,0.725,2.2,5.5,7.6,1.9,0.8,0.5,1.6,2.5,13.8,
12156,Nate,James,https://www.sports-reference.com/cbb/players/nate-james-1.html,2000-01,Duke,ACC,SR,F,39,29,27.8,4.1,8.4,0.494,1.1,3.5,0.314,3.0,4.8,0.624,0.56,2.9,3.7,0.799,2.3,2.9,5.2,1.1,1.6,0.2,1.6,2.0,12.3,
12158,Darren,Kelly,https://www.sports-reference.com/cbb/players/darren-kelly-1.html,Texas (2 Yrs),Texas (2 Yrs),Texas (2 Yrs),Texas (2 Yrs),,59.0,38.0,30.2,4.4,10.8,0.405,1.3,3.7,0.35,3.1,7.1,0.434,0.465,2.3,3.1,0.738,0.8,2.9,3.7,2.7,1.1,0.2,2.6,2.1,12.3,
12157,Darrell,Johns,https://www.sports-reference.com/cbb/players/darrell-johns-1.html,2000-01,Chicago State,Mid-Cont,SR,C,25,15,23.6,4.8,9.6,0.506,0.0,0.0,,4.8,9.6,0.506,0.506,1.9,3.2,0.595,1.6,4.2,5.8,0.7,0.5,1.2,2.0,2.5,11.6,
12153,Charles,Hathaway,https://www.sports-reference.com/cbb/players/charles-hathaway-1.html,2000-01,Tennessee,SEC,SR,C,31,27,19.8,2.0,3.0,0.649,0.0,0.0,,2.0,3.0,0.649,0.649,1.1,1.9,0.603,1.8,2.9,4.8,0.5,0.4,1.4,1.4,2.0,5.1,
12033,Adam,Allenspach,https://www.sports-reference.com/cbb/players/adam-allenspach-1.html,2000-01,Clemson,ACC,SR,C,22,15,19.2,2.8,6.2,0.453,0.0,0.0,,2.8,6.2,0.453,0.453,2.1,3.1,0.676,1.8,3.6,5.5,0.5,0.3,0.5,1.3,2.2,7.7,
12152,Kenny,Gregory,https://www.sports-reference.com/cbb/players/kenny-gregory-1.html,2000-01,Kansas,Big 12,SR,G,30,30,31.7,6.8,12.0,0.567,0.7,1.9,0.386,6.1,10.1,0.601,0.597,1.3,3.1,0.424,3.3,4.0,7.3,2.4,1.0,0.2,1.7,1.5,15.6,
12034,Cookie,Belcher,https://www.sports-reference.com/cbb/players/cookie-belcher-1.html,2000-01,Nebraska,Big 12,SR,G,30,30,34.1,5.9,13.1,0.449,1.6,4.8,0.336,4.3,8.4,0.514,0.51,3.0,4.0,0.744,1.0,4.0,5.1,4.4,2.7,0.7,3.2,3.1,16.4,
2294,Charlie,Bell,https://www.sports-reference.com/cbb/players/charlie-bell-1.html,2000-01,Michigan State,Big Ten,SR,G,33,33,31.3,4.5,11.3,0.402,1.6,4.6,0.342,3.0,6.7,0.443,0.472,2.8,3.7,0.77,1.0,3.7,4.7,5.1,1.0,0.2,2.8,1.6,13.5,
12035,Calvin,Bowman,https://www.sports-reference.com/cbb/players/calvin-bowman-1.html,2000-01,West Virginia,Big East,SR,C,29,28,32.7,6.7,12.3,0.541,0.0,0.1,0.0,6.7,12.2,0.544,0.541,4.2,6.1,0.691,3.3,6.4,9.7,1.1,1.2,1.1,2.9,2.6,17.6,
12159,Zach,Marbury,https://www.sports-reference.com/cbb/players/zach-marbury-1.html,2000-01,Rhode Island,A-10,JR,G,29,28,33.4,5.5,12.1,0.456,0.9,3.9,0.237,4.6,8.2,0.561,0.494,5.0,7.2,0.686,1.2,2.9,4.0,2.6,1.6,0.1,3.3,2.9,16.9,
12162,Troy,Ostler,https://www.sports-reference.com/cbb/players/troy-ostler-1.html,2000-01,Hawaii,WAC,SR,F,28,25,29.5,5.5,11.2,0.495,0.0,0.1,0.0,5.5,11.1,0.5,0.495,4.4,6.3,0.705,1.7,4.2,5.9,2.2,0.4,1.8,2.5,2.3,15.5,
12161,DeMarcus,Minor,https://www.sports-reference.com/cbb/players/demarcus-minor-1.html,Marquette (1 Yr),Marquette (1 Yr),Marquette (1 Yr),Marquette (1 Yr),,21,3,5.9,0.4,1.6,.242,0.1,0.5,.182,0.3,1.0,.273,.273,0.4,0.5,.800,,,1.0,0.5,0.2,0.0,0.3,0.7,1.2,
12041,Michael,Wright,https://www.sports-reference.com/cbb/players/michael-wright-1.html,2000-01,Arizona,Pac-10,JR,F,36,36,27.9,5.6,9.4,0.594,0.0,0.1,0.0,5.6,9.4,0.599,0.594,4.4,5.5,0.797,3.3,4.5,7.8,0.3,0.6,0.3,1.8,2.4,15.6,
12040,Brent,Wright,https://www.sports-reference.com/cbb/players/brent-wright-1.html,2000-01,Florida,SEC,SR,F,20,14,24.4,4.1,7.0,0.579,0.8,1.3,0.577,3.3,5.7,0.579,0.632,3.8,4.7,0.809,1.8,4.4,6.2,1.7,1.3,0.5,2.0,2.6,12.7,
12172,Souleymane,Wane,https://www.sports-reference.com/cbb/players/souleymane-wane-1.html,2000-01,Connecticut,Big East,SR,C,29,28,20.4,1.8,3.8,0.482,0.0,0.0,,1.8,3.8,0.482,0.482,0.9,1.5,0.591,2.1,2.7,4.8,0.7,0.3,0.9,1.1,2.7,4.6,
12151,Jerry,Green,https://www.sports-reference.com/cbb/players/jerry-green-1.html,2001-02,UC Irvine,Big West,SR,G,32,32.0,36.3,6.6,13.8,0.482,1.5,4.0,0.367,5.2,9.8,0.529,0.535,5.6,6.8,0.822,0.7,3.2,3.9,4.0,1.5,0.0,3.8,1.6,20.3,
12169,Greg,Stevenson,https://www.sports-reference.com/cbb/players/greg-stevenson-1.html,Richmond (2 Yrs),Richmond (2 Yrs),Richmond (2 Yrs),Richmond (2 Yrs),,59,57,35.6,7.3,13.4,.543,1.4,3.1,.456,5.9,10.3,.569,.596,3.1,4.1,.757,2.4,5.0,7.4,1.6,1.3,0.8,1.8,1.9,19.1,
12168,Lee,Scruggs,https://www.sports-reference.com/cbb/players/lee-scruggs-1.html,2000-01,Georgetown,Big East,SR,C,24,0,13.7,2.7,7.1,0.376,1.0,3.0,0.329,1.7,4.0,0.412,0.447,1.1,1.5,0.75,1.9,2.5,4.4,0.6,0.4,1.1,1.2,2.2,7.5,
12167,Kenny,Satterfield,https://www.sports-reference.com/cbb/players/kenny-satterfield-1.html,2000-01,Cincinnati,CUSA,SO,G,35,34,34.4,4.7,12.0,0.387,1.4,4.1,0.333,3.3,7.9,0.415,0.444,3.7,4.7,0.788,1.2,3.5,4.7,5.1,1.7,0.2,3.2,2.5,14.4,
12166,Martin,Rancik,https://www.sports-reference.com/cbb/players/martin-rancik-1.html,2000-01,Iowa State,Big 12,SR,F,31,31,25.3,4.7,8.6,0.543,0.1,0.2,0.286,4.6,8.4,0.55,0.547,3.8,5.0,0.76,1.5,4.0,5.5,0.6,0.6,0.5,1.7,2.9,13.2,
12165,Demetrius,Porter,https://www.sports-reference.com/cbb/players/demetrius-porter-1.html,2000-01,Fresno State,WAC,SR,G,33,33.0,31.2,4.9,11.1,0.441,2.6,6.7,0.387,2.3,4.4,0.524,0.559,2.8,3.6,0.771,0.7,1.6,2.3,2.9,1.7,0.2,1.7,2.2,15.2,
12164,Rashad,Phillips,https://www.sports-reference.com/cbb/players/rashad-phillips-1.html,2000-01,Detroit Mercy,MW Coll,SR,G,35,35.0,,6.6,15.3,0.434,3.9,9.4,0.415,2.7,5.9,0.464,0.561,5.3,5.8,0.916,0.5,2.0,2.5,4.1,1.0,0.0,3.5,1.5,22.4,
12160,Mike,Mardesich,https://www.sports-reference.com/cbb/players/mike-mardesich-1.html,2000-01,Maryland,ACC,SR,C,36,1,10.2,1.5,3.1,0.473,0.0,0.0,,1.5,3.1,0.473,0.473,0.7,1.3,0.533,1.1,1.5,2.6,0.4,0.2,0.3,0.7,1.3,3.6,
12171,Tory,Walker,https://www.sports-reference.com/cbb/players/tory-walker-1.html,2000-01,New Orleans,Sun Belt,SR,F,29,26.0,30.6,6.3,12.9,0.491,2.1,4.8,0.436,4.2,8.0,0.524,0.572,2.2,2.9,0.765,1.7,3.0,4.7,1.4,1.4,0.9,2.1,2.5,17.0,
12031,SirValiant,Brown,https://www.sports-reference.com/cbb/players/sirvaliant-brown-1.html,2000-01,George Washington,A-10,SO,G,31,26,31.2,5.6,15.2,0.369,1.6,5.5,0.294,4.0,9.7,0.412,0.423,4.5,6.2,0.719,0.8,1.9,2.7,1.8,1.5,0.2,2.4,3.4,17.3,
