Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2023-24,24,SAC,NBA,SF,12,0,37,3.9,5.8,0.667,0.0,1.9,0.0,3.9,3.9,1.0,0.667,0.0,0.0,1.0,5.8,6.8,1.9,1.0,1.0,1.9,7.8,7.8,
1 Yr,1 Yr,1 Yr,1 Yr,,12,0,37,3.9,5.8,0.667,0.0,1.9,0.0,3.9,3.9,1.0,0.667,0.0,0.0,1.0,5.8,6.8,1.9,1.0,1.0,1.9,7.8,7.8,
