Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2023-24,24,SAC,NBA,SF,12,0,37,4,6,0.667,0,2,0.0,4,4,1.0,0.667,0,0,1,6,7,2,1,1,2,8,8,0,
1 Yr,1 Yr,1 Yr,1 Yr,,12,0,37,4,6,0.667,0,2,0.0,4,4,1.0,0.667,0,0,1,6,7,2,1,1,2,8,8,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,253,27,41,0.667,0,14,0.0,27,27,1.0,0.667,0,0,7,41,48,14,7,7,14,55,55,0,
