"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2013-14,24,TOR,NBA,SG,7.0,7.0,282.0,0.385,0.394,0.333,0.41,0.899,0.55,0.675,0.154,85.0,81.0,93.0,82.0,119.0,102.0,238.0,59.0,
2014-15,25,TOR,NBA,SG,4.0,4.0,159.0,0.4,0.403,0.375,0.419,0.824,0.463,0.213,0.1,89.0,83.0,107.0,84.0,110.0,87.0,78.0,37.0,
2015-16,26,TOR,NBA,SG,20.0,20.0,746.0,0.394,0.411,0.154,0.399,0.813,0.462,0.309,0.065,87.0,84.0,43.0,80.0,107.0,85.0,112.0,23.0,
2016-17,27,TOR,NBA,SG,10.0,10.0,373.0,0.434,0.469,0.067,0.437,0.888,0.533,0.457,0.086,95.0,93.0,19.0,85.0,115.0,96.0,169.0,27.0,
2017-18,28,TOR,NBA,SG,10.0,10.0,354.0,0.437,0.47,0.286,0.462,0.811,0.511,0.266,0.176,95.0,92.0,79.0,89.0,106.0,92.0,106.0,52.0,
2018-19,29,SAS,NBA,SG,7.0,7.0,251.0,0.487,0.492,0.0,0.487,0.864,0.557,0.37,0.008,106.0,95.0,0.0,93.0,113.0,99.0,143.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,32,CHI,NBA,PF,5.0,5.0,203.0,0.411,0.453,0.0,0.411,0.867,0.481,0.316,0.095,89.0,85.0,0.0,77.0,112.0,85.0,127.0,24.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,63.0,63.0,2368.0,0.418,0.439,0.214,0.428,0.852,0.502,0.36,0.095,91.0,87.0,60.0,84.0,112.0,91.0,134.0,31.0,
,,,,,,,,,,,,,,,,,,,,,,,,
TOR (5 Yrs),TOR (5 Yrs),TOR (5 Yrs),TOR (5 Yrs),,51.0,51.0,1914.0,0.41,0.43,0.235,0.422,0.849,0.497,0.363,0.105,90.0,87.0,66.0,83.0,112.0,91.0,133.0,35.0,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,7.0,7.0,251.0,0.487,0.492,0.0,0.487,0.864,0.557,0.37,0.008,106.0,95.0,0.0,93.0,113.0,99.0,143.0,2.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,5.0,5.0,203.0,0.411,0.453,0.0,0.411,0.867,0.481,0.316,0.095,89.0,85.0,0.0,77.0,112.0,85.0,127.0,24.0,
