"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2011-12,23.0,ORL,NBA,25:44,3.0,6.0,0.0,2.0,3.0,5.0,3.0,4.0,2.0,3.0,5.0,2.0,3.0,0.0,2.0,4.0,7.0,5.1
2012-13,24.0,OKC,NBA,39:36,4.0,6.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,9.0,9.0,2.0,3.0,1.0,3.0,4.0,11.0,8.9
2013-14,25.0,MIA,NBA,1:23,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4
2016-17,28.0,TOT,NBA,32:19,3.0,9.0,2.0,4.0,3.0,7.0,3.0,4.0,3.0,6.0,8.0,5.0,4.0,3.0,4.0,5.0,10.0,16.1
2016-17,28.0,CLE,NBA,32:19,3.0,9.0,2.0,4.0,2.0,7.0,3.0,4.0,2.0,6.0,8.0,5.0,4.0,3.0,4.0,5.0,10.0,16.1
2016-17,28.0,DAL,NBA,24:37,3.0,6.0,0.0,1.0,3.0,5.0,2.0,3.0,3.0,4.0,7.0,0.0,2.0,0.0,0.0,3.0,8.0,8.7
2017-18,29.0,TOT,NBA,41:18,4.0,5.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,5.0,6.0,5.0,5.0,2.0,2.0,5.0,10.0,12.1
2017-18,29.0,MIL,NBA,41:18,3.0,5.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,5.0,6.0,4.0,5.0,2.0,2.0,5.0,7.0,7.3
2017-18,29.0,NOP,NBA,25:50,4.0,5.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0,4.0,10.0,12.1
Career,,,,41:18,4.0,9.0,3.0,4.0,3.0,7.0,3.0,4.0,3.0,9.0,9.0,5.0,5.0,3.0,4.0,5.0,11.0,16.1
,,,,,,,,,,,,,,,,,,,,,,
1 Season,,CLE,NBA,32:19,3.0,9.0,2.0,4.0,2.0,7.0,3.0,4.0,2.0,6.0,8.0,5.0,4.0,3.0,4.0,5.0,10.0,16.1
1 Season,,OKC,NBA,39:36,4.0,6.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,9.0,9.0,2.0,3.0,1.0,3.0,4.0,11.0,8.9
1 Season,,MIL,NBA,41:18,3.0,5.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,5.0,6.0,4.0,5.0,2.0,2.0,5.0,7.0,7.3
1 Season,,NOP,NBA,25:50,4.0,5.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0,4.0,10.0,12.1
1 Season,,ORL,NBA,25:44,3.0,6.0,0.0,2.0,3.0,5.0,3.0,4.0,2.0,3.0,5.0,2.0,3.0,0.0,2.0,4.0,7.0,5.1
1 Season,,DAL,NBA,24:37,3.0,6.0,0.0,1.0,3.0,5.0,2.0,3.0,3.0,4.0,7.0,0.0,2.0,0.0,0.0,3.0,8.0,8.7
1 Season,,MIA,NBA,1:23,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4
