"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2012-13,19.0,UCLA,35,1046,122,293,8,38,86,117,74,302,122,62,31,73,72,338,0.416,0.211,0.735,29.9,9.7,8.6,3.5
2013-14,20.0,UCLA,36,1196,181,377,28,58,137,186,45,315,233,64,27,110,60,527,0.48,0.483,0.737,33.2,14.6,8.8,6.5
Career,,,71,2242,303,670,36,96,223,303,119,617,355,126,58,183,132,865,0.452,0.375,0.736,31.6,12.2,8.7,5.0
