Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2011-12,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2012-13,24,DET,NBA,SF,82,74,2293,10.0,.517,.312,.193,5.4,11.3,8.3,5.3,1.3,1.3,12.3,15.8,1.1,1.2,2.3,.048,-2.2,-0.8,-3.0,-0.6,
2013-14,25,DET,NBA,SF,82,36,2337,11.8,.574,.409,.306,5.2,9.2,7.1,4.7,1.3,1.3,10.4,14.0,3.6,0.7,4.4,.090,-0.7,-0.7,-1.4,0.3,
2014-15,26,2TM,NBA,SF,80,58,1743,8.5,.512,.540,.117,2.0,10.2,6.0,7.3,1.4,1.0,10.5,13.2,0.9,1.2,2.0,.056,-2.1,0.0,-2.1,0.0,
2014-15,26,DET,NBA,SF,54,40,1287,9.4,.526,.534,.103,1.9,10.2,5.9,7.9,1.3,0.9,10.3,14.0,0.8,0.8,1.6,.061,-1.6,-0.1,-1.7,0.1,
2014-15,26,OKC,NBA,SF,26,18,456,5.8,.461,.563,.167,2.4,10.4,6.5,5.4,1.5,1.2,11.2,11.0,0.0,0.4,0.4,.041,-3.4,0.2,-3.2,-0.1,
2015-16,27,OKC,NBA,SF,68,2,977,6.6,.481,.439,.199,5.9,9.6,7.9,3.2,1.5,0.7,11.7,11.9,0.3,0.8,1.1,.054,-3.1,-0.1,-3.2,-0.3,
2016-17,28,OKC,NBA,SF,32,2,385,5.9,.486,.446,.205,2.3,11.5,6.9,3.2,0.9,1.0,10.8,11.2,0.0,0.3,0.3,.034,-4.1,-0.2,-4.3,-0.2,
2017-18,29,OKC,NBA,SF,12,0,59,5.9,.430,.238,.619,1.8,17.5,9.4,4.8,0.8,0.0,10.1,21.6,-0.1,0.0,0.0,-0.031,-5.0,-1.6,-6.7,-0.1,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,356,172,7794,9.5,.527,.410,.215,4.4,10.3,7.3,5.2,1.3,1.1,11.2,14.0,5.8,4.3,10.0,.062,-2.0,-0.5,-2.5,-0.9,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,40,1795,9.5,.527,.410,.215,4.4,10.3,7.3,5.2,1.3,1.1,11.2,14.0,1.3,1.0,2.3,.062,-2.0,-0.5,-2.5,-0.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (4 Yrs),OKC (4 Yrs),OKC (4 Yrs),OKC (4 Yrs),,138,22,1877,6.3,.474,.458,.214,4.2,10.5,7.4,3.8,1.4,0.9,11.4,11.8,0.2,1.5,1.7,.044,-3.5,-0.1,-3.6,-0.7,
DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),,218,150,5917,10.6,.541,.397,.216,4.5,10.2,7.3,5.6,1.3,1.2,11.1,14.7,5.6,2.7,8.3,.067,-1.5,-0.6,-2.1,-0.1,
