Season,Team,Lg,Salary
2017-18,Boston Celtics,NBA,"$1,291,892"
2018-19,Boston Celtics,NBA,"$1,378,242"
2019-20,Boston Celtics,NBA,"$1,618,520"
2020-21,Boston Celtics,NBA,"$1,752,950"
2021-22,Los Angeles Clippers,NBA,"$1,789,256"
Career,(may be incomplete),,"$7,830,860"
