Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2000-01,19,LAC,NBA,SF,81,21,2133,14.7,.518,.030,.378,7.0,18.3,12.8,8.1,1.3,4.1,16.7,19.1,0.5,2.6,3.0,.068,-1.3,0.8,-0.5,0.8,ROY-4
2001-02,20,LAC,NBA,SF,82,6,2227,14.4,.516,.030,.397,5.6,17.3,11.5,13.5,1.7,3.2,17.5,18.5,0.8,2.6,3.4,.074,-0.7,1.3,0.6,1.5,
2002-03,21,CLE,NBA,SF,67,62,2008,9.7,.435,.022,.241,6.2,14.2,10.1,14.9,1.7,2.4,20.0,19.2,-2.7,1.4,-1.3,-0.032,-3.2,-0.5,-3.7,-0.9,
2003-04,22,2TM,NBA,SF,79,56,2079,16.1,.514,.053,.256,6.2,13.6,9.9,14.0,1.8,2.1,13.4,21.5,1.9,1.7,3.6,.083,0.4,0.0,0.4,1.3,
2003-04,22,CLE,NBA,SF,37,16,888,12.7,.455,.091,.218,6.0,14.8,10.4,15.7,1.5,2.2,13.4,21.1,-0.2,0.8,0.6,.032,-1.4,-0.2,-1.6,0.1,
2003-04,22,POR,NBA,SF,42,40,1191,18.6,.559,.024,.287,6.4,12.7,9.6,12.8,2.0,2.1,13.5,21.8,2.1,0.9,3.0,.121,1.7,0.2,1.9,1.1,
2004-05,23,POR,NBA,SF,63,22,1699,15.5,.511,.033,.308,5.0,14.9,10.2,14.2,2.4,3.3,16.6,25.7,-0.7,2.0,1.3,.036,-1.5,0.8,-0.6,0.6,
2005-06,24,POR,NBA,SF,40,23,1286,12.5,.480,.020,.320,2.2,15.0,8.5,10.8,1.8,2.3,14.5,25.1,-1.6,0.6,-1.0,-0.037,-2.5,-0.9,-3.4,-0.4,
2006-07,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2007-08,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2008-09,27,MEM,NBA,SF,34,0,298,16.1,.533,.061,.313,7.7,15.9,11.7,10.1,2.0,5.5,15.7,21.0,0.1,0.4,0.5,.077,-0.7,1.6,0.9,0.2,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,446,190,11730,13.9,.498,.033,.315,5.7,15.7,10.7,12.6,1.7,3.0,16.5,21.1,-1.8,11.3,9.5,.039,-1.4,0.4,-1.0,3.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,35,2157,13.9,.498,.033,.315,5.7,15.7,10.7,12.6,1.7,3.0,16.5,21.1,-0.3,2.1,1.7,.039,-1.4,0.4,-1.0,0.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),,145,85,4176,15.5,.514,.026,.306,4.6,14.3,9.5,12.7,2.1,2.6,15.1,24.4,-0.3,3.6,3.3,.038,-0.9,0.1,-0.8,1.3,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,163,27,4360,14.5,.517,.030,.388,6.3,17.8,12.1,10.9,1.5,3.6,17.1,18.8,1.3,5.1,6.4,.071,-1.0,1.1,0.1,2.3,
CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),,104,78,2896,10.6,.442,.045,.233,6.1,14.4,10.2,15.1,1.6,2.4,17.9,19.8,-2.9,2.1,-0.7,-0.012,-2.6,-0.4,-3.0,-0.7,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,34,0,298,16.1,.533,.061,.313,7.7,15.9,11.7,10.1,2.0,5.5,15.7,21.0,0.1,0.4,0.5,.077,-0.7,1.6,0.9,0.2,
