Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2024-25,24,GSW,NBA,C,9,3,80,16,18,0.889,0,0,16,18,0.889,0.889,5,13,0.385,9,12,21,2,3,2,1,15,37,0,
1 Yr,1 Yr,1 Yr,1 Yr,,9,3,80,16,18,0.889,0,0,16,18,0.889,0.889,5,13,0.385,9,12,21,2,3,2,1,15,37,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,27,729,146,164,0.889,0,0,146,164,0.889,0.889,46,118,0.385,82,109,191,18,27,18,9,137,337,0,
