Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2006-07,26.0,DAL,NBA,SF,1,0,20:17,1,3,0.333,0,1,0.0,1,2,0.5,1,4,3,0,0,1,1,3
Career,,,NBA,,1,0,20,1,3,0.333,0,1,0.0,1,2,0.5,1,4,3,0,0,1,1,3
