Highlight,Unnamed: 1,In Stathead
"Career high, Points",47.0,View full stats from top 20 games
"Career high, Rebounds",18.0,View full stats from top 20 games
"Career high, Assists",7.0,View full stats from top 20 games
"Career high, Steals",7.0,View full stats from top 20 games
"Career high, Blocks",6.0,View full stats from top 20 games
"Career high, Game Score",43.4,View full stats from top 20 games
