"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2009-10,20,MIL,NBA,PG,7.0,7.0,249.0,0.408,0.468,0.293,0.458,0.808,0.498,0.217,0.342,89.0,95.0,83.0,92.0,106.0,92.0,72.0,154.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,23,MIL,NBA,PG,4.0,4.0,133.0,0.298,0.379,0.214,0.351,0.722,0.408,0.316,0.491,66.0,79.0,60.0,71.0,96.0,76.0,117.0,202.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,27,WAS,NBA,PG,13.0,0.0,178.0,0.389,0.522,0.154,0.417,0.875,0.468,0.222,0.361,85.0,104.0,43.0,81.0,113.0,85.0,82.0,114.0,
2017-18,28,MIL,NBA,PG,1.0,0.0,5.0,0.0,,0.0,0.0,1.0,0.347,1.0,1.0,0.0,,0.0,0.0,130.0,62.0,397.0,297.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,25.0,11.0,565.0,0.372,0.458,0.238,0.419,0.796,0.467,0.251,0.391,81.0,93.0,67.0,83.0,105.0,86.0,89.0,161.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),,12.0,11.0,387.0,0.369,0.444,0.254,0.419,0.783,0.467,0.257,0.397,80.0,91.0,71.0,84.0,103.0,86.0,90.0,171.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,13.0,0.0,178.0,0.389,0.522,0.154,0.417,0.875,0.468,0.222,0.361,85.0,104.0,43.0,81.0,113.0,85.0,82.0,114.0,
