"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2009-10,22.0,DET,NBA,43:31,9.0,14.0,4.0,4.0,8.0,13.0,6.0,8.0,7.0,10.0,13.0,4.0,4.0,3.0,4.0,6.0,22.0,18.2
2011-12,24.0,DET,NBA,38:26,9.0,14.0,3.0,4.0,7.0,11.0,6.0,8.0,5.0,11.0,12.0,3.0,2.0,2.0,4.0,6.0,22.0,23.8
2012-13,25.0,DET,NBA,29:12,9.0,18.0,3.0,6.0,9.0,14.0,7.0,9.0,4.0,7.0,9.0,4.0,4.0,1.0,3.0,4.0,21.0,20.5
2013-14,26.0,DET,NBA,27:00,8.0,12.0,5.0,7.0,5.0,7.0,3.0,4.0,5.0,8.0,9.0,4.0,2.0,1.0,4.0,4.0,22.0,20.9
2014-15,27.0,TOT,NBA,28:20,7.0,13.0,4.0,6.0,6.0,10.0,4.0,4.0,6.0,8.0,12.0,4.0,2.0,2.0,4.0,4.0,20.0,18.7
2014-15,27.0,DET,NBA,28:20,5.0,11.0,3.0,5.0,4.0,8.0,4.0,4.0,6.0,7.0,9.0,4.0,2.0,2.0,4.0,4.0,13.0,11.3
2014-15,27.0,BOS,NBA,26:36,7.0,13.0,4.0,6.0,6.0,10.0,4.0,4.0,5.0,8.0,12.0,4.0,2.0,2.0,3.0,4.0,20.0,18.7
2015-16,28.0,BOS,NBA,26:17,7.0,12.0,3.0,5.0,5.0,7.0,4.0,4.0,5.0,9.0,10.0,3.0,2.0,2.0,3.0,6.0,17.0,14.2
2016-17,29.0,BOS,NBA,27:11,4.0,8.0,3.0,5.0,4.0,6.0,2.0,2.0,3.0,9.0,10.0,5.0,4.0,2.0,3.0,5.0,12.0,12.8
2017-18,30.0,UTA,NBA,29:57,7.0,11.0,4.0,8.0,6.0,9.0,3.0,4.0,4.0,8.0,8.0,3.0,3.0,1.0,3.0,5.0,17.0,17.9
2018-19,31.0,GSW,NBA,32:34,10.0,13.0,4.0,9.0,8.0,8.0,4.0,4.0,4.0,9.0,13.0,5.0,3.0,2.0,3.0,5.0,23.0,24.7
Career,,,,43:31,10.0,18.0,5.0,9.0,9.0,14.0,7.0,9.0,7.0,11.0,13.0,5.0,4.0,3.0,4.0,6.0,23.0,24.7
,,,,,,,,,,,,,,,,,,,,,,
5 Seasons,,DET,NBA,43:31,9.0,18.0,5.0,7.0,9.0,14.0,7.0,9.0,7.0,11.0,13.0,4.0,4.0,3.0,4.0,6.0,22.0,23.8
3 Seasons,,BOS,NBA,27:11,7.0,13.0,4.0,6.0,6.0,10.0,4.0,4.0,5.0,9.0,12.0,5.0,4.0,2.0,3.0,6.0,20.0,18.7
1 Season,,UTA,NBA,29:57,7.0,11.0,4.0,8.0,6.0,9.0,3.0,4.0,4.0,8.0,8.0,3.0,3.0,1.0,3.0,5.0,17.0,17.9
1 Season,,GSW,NBA,32:34,10.0,13.0,4.0,9.0,8.0,8.0,4.0,4.0,4.0,9.0,13.0,5.0,3.0,2.0,3.0,5.0,23.0,24.7
