"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2014-15,27,BOS,NBA,PF,4.0,0.0,68.0,0.0,0.0,8.0,87.0,5.0,3.7,21.9,2.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,
2015-16,28,BOS,NBA,PF,6.0,4.0,162.0,0.0,0.0,1.0,33.0,66.0,-2.1,8.6,2.0,1.0,4.0,2.0,3.0,0.0,24.0,1.0,3.0,
2016-17,29,BOS,NBA,PF,12.0,0.0,128.0,0.0,0.0,0.0,96.0,4.0,-0.9,2.2,3.0,1.0,6.0,1.0,4.0,2.0,33.0,0.0,0.0,
2017-18,30,UTA,NBA,PF,10.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,-6.5,-5.5,0.0,1.0,3.0,0.0,1.0,0.0,9.0,0.0,1.0,
2018-19,31,GSW,NBA,PF,16.0,0.0,121.0,0.0,0.0,3.0,83.0,15.0,-1.3,-5.3,0.0,2.0,5.0,0.0,3.0,0.0,28.0,0.0,2.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,48.0,4.0,558.0,0.0,0.0,2.0,74.0,24.0,-1.5,3.7,7.0,5.0,21.0,4.0,12.0,2.0,96.0,1.0,7.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,7.0,953.0,0.0,0.0,2.0,74.0,24.0,-1.5,3.7,12.0,9.0,36.0,7.0,21.0,3.0,164.0,2.0,12.0,
,,,,,,,,,,,,,,,,,,,,,,,,
BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),,22.0,4.0,358.0,0.0,0.0,2.0,66.0,32.0,-0.5,8.8,7.0,2.0,13.0,4.0,8.0,2.0,59.0,1.0,4.0,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,16.0,0.0,121.0,0.0,0.0,3.0,83.0,15.0,-1.3,-5.3,0.0,2.0,5.0,0.0,3.0,0.0,28.0,0.0,2.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,10.0,0.0,79.0,0.0,0.0,0.0,100.0,0.0,-6.5,-5.5,0.0,1.0,3.0,0.0,1.0,0.0,9.0,0.0,1.0,
