Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2008-09,20,CHI,NBA,PG,7.0,7.0,313.0,13.3,0.527,0.033,0.208,4.7,11.3,8.2,26.8,0.7,1.2,21.1,24.1,-0.1,0.1,0.0,0.002,-0.3,-2.1,-2.4,0.0,
2009-10,21,CHI,NBA,PG,5.0,5.0,212.0,19.4,0.497,0.048,0.176,2.1,7.5,4.7,32.7,1.0,0.0,8.8,31.5,0.2,0.0,0.2,0.034,4.1,-1.3,2.9,0.3,
2010-11,22,CHI,NBA,PG,16.0,16.0,649.0,22.5,0.499,0.269,0.356,3.6,9.2,6.3,40.0,1.9,1.3,11.9,35.2,1.3,0.9,2.2,0.165,6.3,0.6,6.9,1.5,
2011-12,23,CHI,NBA,PG,1.0,1.0,37.0,22.9,0.482,0.261,0.087,9.1,17.2,13.3,52.3,1.5,2.0,17.3,36.3,0.0,0.1,0.1,0.092,6.4,-1.0,5.4,0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,26,CHI,NBA,PG,12.0,12.0,454.0,16.8,0.484,0.281,0.166,3.2,10.7,7.0,33.5,1.6,1.1,13.1,29.1,0.3,0.6,0.8,0.088,2.6,-0.8,1.8,0.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,29,MIN,NBA,PG,5.0,0.0,119.0,16.6,0.591,0.175,0.123,0.9,7.1,4.1,19.9,0.8,0.0,11.8,26.1,0.1,0.0,0.1,0.044,1.1,-0.4,0.7,0.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,32,NYK,NBA,PG,5.0,3.0,175.0,17.1,0.551,0.202,0.107,2.3,10.3,6.1,29.3,0.6,0.6,8.3,24.3,0.2,0.2,0.4,0.108,3.2,1.1,4.3,0.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,34,NYK,NBA,PG,1.0,0.0,3.0,-43.9,0.0,0.25,0.0,0.0,0.0,0.0,45.4,0.0,0.0,0.0,59.3,-0.1,0.0,-0.1,-1.176,-35.3,-20.9,-56.2,0.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,52.0,44.0,1962.0,18.4,0.505,0.206,0.232,3.3,9.8,6.6,33.6,1.3,1.0,12.8,30.2,2.0,1.7,3.7,0.091,3.5,-0.4,3.1,2.5,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,69.0,3094.0,18.4,0.505,0.206,0.232,3.3,9.8,6.6,33.6,1.3,1.0,12.8,30.2,3.1,2.8,5.9,0.091,3.5,-0.4,3.1,3.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHI (5 Yrs),CHI (5 Yrs),CHI (5 Yrs),CHI (5 Yrs),,41.0,41.0,1665.0,18.8,0.498,0.208,0.253,3.6,9.9,6.8,35.1,1.5,1.1,13.3,31.0,1.7,1.6,3.3,0.095,3.8,-0.6,3.2,2.2,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,6.0,3.0,178.0,16.0,0.527,0.205,0.102,2.2,10.1,6.0,29.5,0.6,0.5,8.0,24.9,0.1,0.2,0.3,0.086,2.5,0.7,3.3,0.2,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,5.0,0.0,119.0,16.6,0.591,0.175,0.123,0.9,7.1,4.1,19.9,0.8,0.0,11.8,26.1,0.1,0.0,0.1,0.044,1.1,-0.4,0.7,0.1,
