0
2006-07 NBA 3.2 (14th)
2007-08 NBA 3.1 (12th)
2008-09 NBA 3.5 (7th)
2009-10 NBA 3.2 (10th)
Career 2.7 (99th)
Career NBA 2.7 (96th)
Career Playoffs 2.5 (99th)
Career NBA Playoffs 2.5 (97th)
