Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2023-24,20,OKC,NBA,SG,10,0,198,4.1,10.5,0.39,2.3,7.2,0.321,1.8,3.3,0.538,0.5,0.3,0.5,0.5,1.8,1.5,3.3,2.6,2.3,0.5,1.0,3.6,10.8,107,109,
2024-25,21,OKC,NBA,SG,23,3,516,4.8,11.2,0.429,1.9,5.8,0.323,2.9,5.4,0.544,0.513,0.6,0.8,0.667,2.2,3.6,5.7,4.5,3.0,0.9,1.5,4.8,12.0,114,108,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,33,3,714,4.6,11.0,0.419,2.0,6.2,0.322,2.6,4.8,0.543,0.509,0.5,0.8,0.636,2.1,3.0,5.1,4.0,2.8,0.8,1.4,4.5,11.7,112,108,
