"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2018-19,22,DET,NBA,SG,4.0,2.0,57.0,0.357,0.444,0.2,0.393,1.0,0.437,0.143,0.357,78.0,86.0,56.0,75.0,130.0,78.0,55.0,100.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,24,BRK,NBA,PG,12.0,5.0,277.0,0.506,0.559,0.182,0.519,0.813,0.552,0.203,0.139,109.0,105.0,50.0,96.0,104.0,97.0,82.0,36.0,
2021-22,25,BRK,NBA,SF,4.0,4.0,139.0,0.568,0.652,0.429,0.649,0.8,0.676,0.27,0.378,123.0,122.0,121.0,122.0,103.0,119.0,109.0,95.0,
2022-23,26,DEN,NBA,SF,20.0,0.0,530.0,0.511,0.605,0.316,0.563,0.857,0.607,0.278,0.324,108.0,110.0,88.0,103.0,110.0,104.0,104.0,84.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,40.0,11.0,1003.0,0.51,0.589,0.31,0.554,0.844,0.594,0.252,0.284,109.0,109.0,86.0,102.0,108.0,103.0,97.0,73.0,
,,,,,,,,,,,,,,,,,,,,,,,,
BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),,16.0,9.0,416.0,0.526,0.582,0.32,0.56,0.808,0.592,0.224,0.216,113.0,110.0,90.0,105.0,104.0,104.0,91.0,54.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,20.0,0.0,530.0,0.511,0.605,0.316,0.563,0.857,0.607,0.278,0.324,108.0,110.0,88.0,103.0,110.0,104.0,104.0,84.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,4.0,2.0,57.0,0.357,0.444,0.2,0.393,1.0,0.437,0.143,0.357,78.0,86.0,56.0,75.0,130.0,78.0,55.0,100.0,
