Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2020-21,21,UTA,NBA,C,15.0,0.0,57.0,3.4,7.7,0.444,0.0,0.0,3.4,7.7,0.444,0.444,6.8,8.5,0.8,3.4,7.7,11.1,0.0,0.9,3.4,2.6,7.7,13.7,113.0,106.0,
2021-22,22,UTA,NBA,C,17.0,6.0,195.0,9.4,12.4,0.755,0.0,0.0,9.4,12.4,0.755,0.755,1.5,2.8,0.545,4.6,13.4,18.0,0.0,0.3,2.8,3.0,6.3,20.3,124.0,107.0,
2022-23,23,UTA,NBA,C,36.0,4.0,359.0,7.9,9.6,0.819,0.0,0.0,7.9,9.6,0.819,0.819,0.9,2.7,0.35,4.1,11.7,15.8,1.5,0.8,2.0,2.4,4.5,16.6,131.0,114.0,
2023-24,24,PHO,NBA,C,16.0,0.0,113.0,6.9,9.9,0.696,0.0,0.0,6.9,9.9,0.696,0.696,1.3,5.6,0.231,4.8,9.1,13.8,1.3,0.4,2.6,1.7,7.3,15.1,118.0,114.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,84.0,10.0,724.0,7.8,10.2,0.758,0.0,0.0,7.8,10.2,0.758,0.758,1.6,3.6,0.444,4.3,11.4,15.7,0.9,0.6,2.4,2.5,5.7,17.1,125.0,111.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (3 Yrs),UTA (3 Yrs),UTA (3 Yrs),UTA (3 Yrs),,68.0,10.0,611.0,7.9,10.3,0.769,0.0,0.0,7.9,10.3,0.769,0.769,1.7,3.2,0.512,4.2,11.9,16.1,0.9,0.6,2.4,2.6,5.4,17.5,127.0,111.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,16.0,0.0,113.0,6.9,9.9,0.696,0.0,0.0,6.9,9.9,0.696,0.696,1.3,5.6,0.231,4.8,9.1,13.8,1.3,0.4,2.6,1.7,7.3,15.1,118.0,114.0,
