"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2016-17,20,DET,NBA,PF,19.0,2.0,146.0,0.359,0.448,0.286,0.438,0.5,0.444,0.125,0.547,79.0,89.0,80.0,85.0,65.0,80.0,46.0,173.0,-9.8,-14.6,
2017-18,21,DET,NBA,PF,38.0,0.0,329.0,0.363,0.384,0.333,0.432,0.862,0.476,0.199,0.411,79.0,75.0,92.0,83.0,112.0,86.0,79.0,122.0,-26.2,-25.6,
2018-19,22,2TM,NBA,PF,19.0,0.0,259.0,0.411,0.386,0.447,0.5,0.76,0.538,0.263,0.4,89.0,74.0,126.0,95.0,99.0,96.0,102.0,111.0,-4.6,-4.7,
2018-19,22,DET,NBA,PF,2.0,0.0,25.0,0.4,0.333,0.5,0.5,1.0,0.551,0.2,0.4,87.0,64.0,141.0,95.0,130.0,99.0,77.0,111.0,-0.5,-0.2,
2018-19,22,NYK,NBA,PF,17.0,0.0,234.0,0.412,0.392,0.441,0.5,0.739,0.536,0.271,0.4,89.0,75.0,124.0,95.0,96.0,96.0,105.0,111.0,-4.1,-4.5,
2019-20,23,BRK,NBA,C,5.0,0.0,15.0,0.143,0.333,0.0,0.143,,0.143,0.0,0.571,31.0,64.0,0.0,27.0,,25.0,0.0,149.0,-5.4,-5.9,
2020-21,24,TOR,NBA,PF,2.0,0.0,38.0,0.357,0.6,0.222,0.429,0.75,0.476,0.286,0.643,77.0,113.0,61.0,80.0,96.0,83.0,116.0,164.0,-3.1,-3.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,83.0,2.0,787.0,0.371,0.4,0.336,0.446,0.773,0.482,0.202,0.448,81.0,78.0,94.0,86.0,101.0,86.0,79.0,131.0,-49.1,-53.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),DET (3 Yrs),,59.0,2.0,500.0,0.364,0.397,0.323,0.436,0.795,0.47,0.177,0.45,79.0,78.0,90.0,84.0,104.0,85.0,69.0,136.0,-36.5,-40.4,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,17.0,0.0,234.0,0.412,0.392,0.441,0.5,0.739,0.536,0.271,0.4,89.0,75.0,124.0,95.0,96.0,96.0,105.0,111.0,-4.1,-4.5,
BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),BRK (1 Yr),,5.0,0.0,15.0,0.143,0.333,0.0,0.143,,0.143,0.0,0.571,31.0,64.0,0.0,27.0,,25.0,0.0,149.0,-5.4,-5.9,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,2.0,0.0,38.0,0.357,0.6,0.222,0.429,0.75,0.476,0.286,0.643,77.0,113.0,61.0,80.0,96.0,83.0,116.0,164.0,-3.1,-3.0,
