Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2010-11,21,SAS,NBA,SF,26,2,286,5.6,14.7,.383,3.3,8.4,.391,2.4,6.4,.371,.494,2.5,3.3,.778,0.4,3.8,4.2,3.3,0.5,1.1,2.4,4.4,17.1,102,110,
2011-12,22,SAS,NBA,SG,51,2,603,5.7,14.9,.379,1.6,5.8,.279,4.0,9.1,.443,.434,3.3,4.5,.750,1.4,5.4,6.8,3.5,0.7,0.2,2.6,3.0,16.3,97,107,
2012-13,23,2TM,NBA,SG,39,2,401,6.5,15.8,.413,2.6,7.5,.350,3.9,8.3,.470,.496,3.0,3.5,.857,2.3,6.8,9.0,5.3,1.9,0.6,3.1,3.1,18.6,107,105,
2012-13,23,SAS,NBA,SF,10,0,94,6.0,13.6,.440,2.7,6.0,.455,3.3,7.6,.429,.540,3.8,4.9,.778,1.6,6.0,7.6,4.9,1.6,1.1,3.8,3.8,18.4,105,103,
2012-13,23,HOU,NBA,SG,29,2,307,6.7,16.4,.406,2.6,8.0,.327,4.1,8.5,.481,.485,2.8,3.1,.895,2.4,7.0,9.4,5.4,2.0,0.5,2.9,2.9,18.7,108,106,
2013-14,24,PHI,NBA,SG,80,62,2309,6.5,15.0,.431,2.4,7.4,.328,4.1,7.7,.530,.511,1.6,2.2,.726,1.2,5.1,6.3,3.1,1.6,0.6,2.2,3.2,17.0,102,112,
2014-15,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived,Did not play - waived
2015-16,26,SAC,NBA,SG,51,15,721,4.5,11.9,.376,1.5,5.7,.267,2.9,6.1,.478,.441,1.5,1.9,.759,0.9,4.9,5.7,2.7,1.4,0.9,2.8,3.6,11.9,87,111,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,247,83,4320,6.0,14.5,.411,2.2,7.0,.321,3.7,7.6,.495,.488,2.0,2.7,.755,1.2,5.1,6.4,3.3,1.4,0.6,2.5,3.3,16.2,100,110,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),SAS (3 Yrs),,87,4,983,5.7,14.7,.386,2.2,6.6,.336,3.5,8.2,.426,.461,3.2,4.2,.759,1.1,5.0,6.1,3.6,0.7,0.5,2.6,3.5,16.7,100,107,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,80,62,2309,6.5,15.0,.431,2.4,7.4,.328,4.1,7.7,.530,.511,1.6,2.2,.726,1.2,5.1,6.3,3.1,1.6,0.6,2.2,3.2,17.0,102,112,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,51,15,721,4.5,11.9,.376,1.5,5.7,.267,2.9,6.1,.478,.441,1.5,1.9,.759,0.9,4.9,5.7,2.7,1.4,0.9,2.8,3.6,11.9,87,111,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,29,2,307,6.7,16.4,.406,2.6,8.0,.327,4.1,8.5,.481,.485,2.8,3.1,.895,2.4,7.0,9.4,5.4,2.0,0.5,2.9,2.9,18.7,108,106,
