Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2005-06,23,PHO,NBA,PF,20.0,20.0,796.0,18.8,0.571,0.024,0.304,5.9,13.9,10.0,20.9,1.2,2.0,14.4,22.6,1.4,0.4,1.8,0.108,2.3,0.8,3.1,1.0,
2006-07,24,PHO,NBA,PF,10.0,0.0,235.0,11.4,0.503,0.102,0.254,6.8,8.9,7.9,18.4,1.5,0.7,20.6,15.9,0.1,0.2,0.3,0.052,-0.9,0.5,-0.4,0.1,
2007-08,25,PHO,NBA,PF,5.0,2.0,178.0,15.6,0.548,0.109,0.094,4.6,14.0,9.2,22.9,0.9,1.5,14.2,20.2,0.2,0.2,0.4,0.097,1.0,1.8,2.8,0.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,27,CHA,NBA,PF,4.0,4.0,152.0,7.4,0.519,0.321,0.071,6.0,11.0,8.5,18.8,0.4,2.4,29.4,13.3,-0.1,0.0,-0.1,-0.028,-1.6,-0.6,-2.2,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,29,SAS,NBA,PF,14.0,14.0,346.0,14.5,0.592,0.257,0.114,9.8,14.6,12.3,14.7,1.7,0.8,16.9,11.9,0.8,0.3,1.1,0.151,1.7,1.7,3.4,0.5,
2012-13,30,SAS,NBA,PF,16.0,1.0,273.0,10.1,0.54,0.241,0.259,3.5,13.0,8.4,15.0,0.8,0.8,17.8,12.7,0.2,0.3,0.5,0.095,-1.1,1.4,0.3,0.2,
2013-14,31,SAS,NBA,PF,23.0,3.0,604.0,15.3,0.582,0.281,0.3,5.0,16.3,10.8,18.7,1.2,0.4,13.8,16.2,1.1,0.8,2.0,0.155,1.9,1.9,3.8,0.9,
2014-15,32,SAS,NBA,PF,7.0,0.0,198.0,16.5,0.528,0.254,0.183,6.8,16.7,11.6,20.6,1.3,1.2,10.5,19.4,0.4,0.2,0.5,0.127,0.9,2.2,3.1,0.3,
2015-16,33,SAS,NBA,PF,9.0,0.0,159.0,12.0,0.492,0.13,0.087,1.5,11.6,6.9,19.6,0.7,2.0,11.2,15.7,0.1,0.2,0.3,0.083,-0.5,0.7,0.1,0.1,
2016-17,34,UTA,NBA,PF,11.0,9.0,203.0,11.9,0.601,0.292,0.208,1.8,10.7,6.2,17.4,1.8,1.8,21.1,15.6,0.1,0.2,0.3,0.061,-0.1,1.8,1.7,0.2,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,119.0,53.0,3144.0,14.7,0.559,0.161,0.234,5.5,13.7,9.7,18.8,1.2,1.3,15.6,17.2,4.1,2.8,7.0,0.106,1.0,1.3,2.2,3.4,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,37.0,2166.0,14.7,0.559,0.161,0.234,5.5,13.7,9.7,18.8,1.2,1.3,15.6,17.2,2.8,2.0,4.8,0.106,1.0,1.3,2.2,2.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (5 Yrs),SAS (5 Yrs),SAS (5 Yrs),SAS (5 Yrs),,69.0,18.0,1580.0,14.1,0.559,0.249,0.217,5.7,14.9,10.4,17.5,1.2,0.8,14.1,15.0,2.6,1.8,4.4,0.133,1.0,1.7,2.7,1.8,
PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),PHO (3 Yrs),,35.0,22.0,1209.0,16.9,0.558,0.049,0.265,5.9,12.9,9.5,20.7,1.2,1.7,15.3,21.0,1.6,0.8,2.4,0.096,1.5,0.8,2.3,1.3,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,11.0,9.0,203.0,11.9,0.601,0.292,0.208,1.8,10.7,6.2,17.4,1.8,1.8,21.1,15.6,0.1,0.2,0.3,0.061,-0.1,1.8,1.7,0.2,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,4.0,4.0,152.0,7.4,0.519,0.321,0.071,6.0,11.0,8.5,18.8,0.4,2.4,29.4,13.3,-0.1,0.0,-0.1,-0.028,-1.6,-0.6,-2.2,0.0,
