"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2018-19,19.0,OHIO,30,886,72,166,10,48,26,34,21,107,103,25,3,37,31,180,0.434,0.208,0.765,29.5,6.0,3.6,3.4
2019-20,20.0,OHIO,32,1218,203,394,37,91,95,131,23,206,238,46,3,118,37,538,0.515,0.407,0.725,38.1,16.8,6.4,7.4
2020-21,21.0,OHIO,20,691,127,247,32,82,28,47,21,145,145,29,5,60,27,314,0.514,0.39,0.596,34.6,15.7,7.3,7.3
Career,,,82,2795,402,807,79,221,149,212,65,458,486,100,11,215,95,1032,0.498,0.357,0.703,34.1,12.6,5.6,5.9
