Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2011-12,25,OKC,NBA,PF,5,0,17,12.1,15.2,0.8,0.0,0.0,12.1,15.2,0.8,0.8,0.0,0.0,3.0,3.0,6.1,0.0,0.0,0.0,3.0,3.0,24.3,128,112,
1 Yr,1 Yr,1 Yr,1 Yr,,5,0,17,12.1,15.2,0.8,0.0,0.0,12.1,15.2,0.8,0.8,0.0,0.0,3.0,3.0,6.1,0.0,0.0,0.0,3.0,3.0,24.3,128,112,
