Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2004-05,25,SEA,NBA,SG,4.0,0.0,62.0,3.5,16.6,0.211,0.0,1.7,0.0,3.5,14.8,0.235,0.211,3.5,6.1,0.571,1.7,3.5,5.2,4.4,0.0,1.7,1.7,7.0,10.5,74.0,117.0,
2005-06,26,CLE,NBA,SG,13.0,5.0,399.0,5.2,15.7,0.33,0.7,3.4,0.208,4.5,12.3,0.364,0.353,3.6,4.5,0.813,1.5,4.3,5.9,2.9,1.3,0.3,1.3,3.8,14.7,97.0,110.0,
2006-07,27,DET,NBA,SG,12.0,0.0,136.0,4.5,12.8,0.355,0.0,0.8,0.0,4.5,11.9,0.379,0.355,3.3,4.5,0.727,0.8,2.9,3.7,5.8,1.6,0.4,3.3,4.9,12.3,87.0,105.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,29,ATL,NBA,SG,11.0,0.0,341.0,7.2,21.0,0.341,2.4,8.5,0.28,4.8,12.5,0.384,0.398,5.5,6.3,0.865,1.0,4.1,5.1,4.8,2.1,0.5,2.4,2.9,22.2,99.0,112.0,
2009-10,30,CHI,NBA,SG,5.0,0.0,97.0,8.0,19.8,0.405,2.1,6.4,0.333,5.9,13.4,0.44,0.459,4.3,4.3,1.0,2.1,4.8,7.0,5.4,1.1,0.0,0.5,1.6,22.5,118.0,117.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,45.0,5.0,1035.0,5.9,17.5,0.339,1.2,4.9,0.256,4.7,12.6,0.371,0.374,4.2,5.2,0.821,1.4,4.1,5.4,4.2,1.5,0.4,1.8,3.6,17.3,98.0,111.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,13.0,5.0,399.0,5.2,15.7,0.33,0.7,3.4,0.208,4.5,12.3,0.364,0.353,3.6,4.5,0.813,1.5,4.3,5.9,2.9,1.3,0.3,1.3,3.8,14.7,97.0,110.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,12.0,0.0,136.0,4.5,12.8,0.355,0.0,0.8,0.0,4.5,11.9,0.379,0.355,3.3,4.5,0.727,0.8,2.9,3.7,5.8,1.6,0.4,3.3,4.9,12.3,87.0,105.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,11.0,0.0,341.0,7.2,21.0,0.341,2.4,8.5,0.28,4.8,12.5,0.384,0.398,5.5,6.3,0.865,1.0,4.1,5.1,4.8,2.1,0.5,2.4,2.9,22.2,99.0,112.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,5.0,0.0,97.0,8.0,19.8,0.405,2.1,6.4,0.333,5.9,13.4,0.44,0.459,4.3,4.3,1.0,2.1,4.8,7.0,5.4,1.1,0.0,0.5,1.6,22.5,118.0,117.0,
SEA (1 Yr),SEA (1 Yr),SEA (1 Yr),SEA (1 Yr),,4.0,0.0,62.0,3.5,16.6,0.211,0.0,1.7,0.0,3.5,14.8,0.235,0.211,3.5,6.1,0.571,1.7,3.5,5.2,4.4,0.0,1.7,1.7,7.0,10.5,74.0,117.0,
