Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2013-14,21,CHA,NBA,C,3.0,1.0,48.0,11.2,0.524,0.0,1.2,12.6,16.3,14.4,3.3,0.0,3.7,0.0,7.6,0.1,0.0,0.1,0.103,-1.0,-0.6,-1.6,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,23,TOR,NBA,C,20.0,10.0,506.0,15.9,0.611,0.0,1.043,11.9,33.8,22.2,2.5,0.8,4.7,17.3,11.1,0.8,0.8,1.5,0.146,0.3,1.2,1.5,0.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,29,PHO,NBA,C,9.0,0.0,86.0,11.4,0.636,0.0,0.353,11.4,14.8,13.1,8.0,0.6,2.3,23.4,13.7,0.1,0.0,0.1,0.054,-2.8,0.5,-2.3,0.0,
2022-23,30,PHO,NBA,C,8.0,0.0,78.0,15.4,0.564,0.0,1.125,15.3,24.9,20.2,9.8,0.0,10.6,20.1,16.9,0.1,0.1,0.1,0.088,-4.4,2.9,-1.5,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,40.0,11.0,718.0,15.0,0.602,0.0,0.953,12.2,29.4,20.3,4.0,0.7,5.0,17.8,11.8,1.0,0.9,1.9,0.126,-0.7,1.2,0.5,0.4,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,23.0,1472.0,15.0,0.602,0.0,0.953,12.2,29.4,20.3,4.0,0.7,5.0,17.8,11.8,2.0,1.8,3.9,0.126,-0.7,1.2,0.5,0.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),,17.0,0.0,164.0,13.3,0.597,0.0,0.727,13.3,19.6,16.5,8.9,0.3,6.2,21.6,15.2,0.1,0.1,0.2,0.07,-3.6,1.6,-1.9,0.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,20.0,10.0,506.0,15.9,0.611,0.0,1.043,11.9,33.8,22.2,2.5,0.8,4.7,17.3,11.1,0.8,0.8,1.5,0.146,0.3,1.2,1.5,0.4,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,3.0,1.0,48.0,11.2,0.524,0.0,1.2,12.6,16.3,14.4,3.3,0.0,3.7,0.0,7.6,0.1,0.0,0.1,0.103,-1.0,-0.6,-1.6,0.0,
