"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2009-10,22.0,NOH,NBA,48:00,15.0,23.0,3.0,5.0,12.0,20.0,9.0,10.0,3.0,12.0,13.0,20.0,5.0,1.0,10.0,5.0,35.0,24.9
2010-11,23.0,IND,NBA,39:50,12.0,18.0,4.0,6.0,10.0,18.0,9.0,11.0,3.0,6.0,6.0,13.0,5.0,2.0,6.0,6.0,30.0,29.0
2011-12,24.0,IND,NBA,40:48,10.0,16.0,2.0,6.0,9.0,15.0,7.0,7.0,2.0,7.0,8.0,12.0,4.0,2.0,7.0,5.0,25.0,23.5
2012-13,25.0,DAL,NBA,40:08,13.0,22.0,4.0,4.0,9.0,18.0,11.0,13.0,2.0,6.0,7.0,13.0,5.0,2.0,7.0,5.0,32.0,27.5
2013-14,26.0,LAC,NBA,43:22,9.0,17.0,3.0,8.0,8.0,16.0,9.0,9.0,5.0,5.0,8.0,10.0,5.0,3.0,6.0,6.0,28.0,22.7
2014-15,27.0,SAC,NBA,45:26,11.0,20.0,5.0,10.0,9.0,16.0,11.0,13.0,2.0,7.0,8.0,12.0,5.0,2.0,6.0,5.0,27.0,30.1
2015-16,28.0,SAC,NBA,47:01,11.0,17.0,4.0,6.0,9.0,14.0,9.0,9.0,2.0,7.0,7.0,13.0,3.0,1.0,8.0,5.0,27.0,23.1
2016-17,29.0,SAC,NBA,45:56,12.0,21.0,4.0,7.0,10.0,17.0,7.0,8.0,2.0,6.0,6.0,13.0,4.0,1.0,5.0,5.0,26.0,23.3
2017-18,30.0,IND,NBA,41:07,12.0,16.0,5.0,6.0,8.0,11.0,12.0,13.0,3.0,5.0,6.0,16.0,6.0,2.0,4.0,4.0,30.0,28.5
2018-19,31.0,IND,NBA,38:34,10.0,15.0,3.0,6.0,8.0,13.0,10.0,10.0,3.0,8.0,8.0,17.0,6.0,2.0,6.0,5.0,24.0,24.7
2021-22,34.0,LAL,NBA,14:28,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,1.9
Career,,,,48:00,15.0,23.0,5.0,10.0,12.0,20.0,12.0,13.0,5.0,12.0,13.0,20.0,6.0,3.0,10.0,6.0,35.0,30.1
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,IND,NBA,41:07,12.0,18.0,5.0,6.0,10.0,18.0,12.0,13.0,3.0,8.0,8.0,17.0,6.0,2.0,7.0,6.0,30.0,29.0
3 Seasons,,SAC,NBA,47:01,12.0,21.0,5.0,10.0,10.0,17.0,11.0,13.0,2.0,7.0,8.0,13.0,5.0,2.0,8.0,5.0,27.0,30.1
1 Season,,DAL,NBA,40:08,13.0,22.0,4.0,4.0,9.0,18.0,11.0,13.0,2.0,6.0,7.0,13.0,5.0,2.0,7.0,5.0,32.0,27.5
1 Season,,LAC,NBA,43:22,9.0,17.0,3.0,8.0,8.0,16.0,9.0,9.0,5.0,5.0,8.0,10.0,5.0,3.0,6.0,6.0,28.0,22.7
1 Season,,NOH,NBA,48:00,15.0,23.0,3.0,5.0,12.0,20.0,9.0,10.0,3.0,12.0,13.0,20.0,5.0,1.0,10.0,5.0,35.0,24.9
1 Season,,LAL,NBA,14:28,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,1.9
