"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2009-10,22,NOH,NBA,PG,76,37,2109,88,12,0,0,0,-4.9,-4.2,110,54,38,7,78,5,971,21,60,ROY-4
2010-11,23,IND,NBA,PG,79,79,2360,99,1,0,0,0,-3.0,-4.0,103,57,52,9,85,12,949,27,55,
2011-12,24,IND,NBA,PG,60,56,1878,100,0,0,0,0,3.3,0.1,63,36,60,8,48,7,643,10,47,
2012-13,25,DAL,NBA,PG,81,47,2372,98,2,0,0,0,-1.9,-3.1,107,46,73,4,98,7,948,22,59,
2013-14,26,LAC,NBA,PG,80,35,2069,69,31,0,0,0,5.3,-3.6,73,31,65,9,99,14,697,22,39,
2014-15,27,SAC,NBA,PG,45,45,1565,100,0,0,0,0,1.2,8.3,50,42,52,7,64,8,545,7,25,
2015-16,28,SAC,NBA,PG,74,15,2219,100,0,0,0,0,-2.2,1.3,69,38,51,12,91,9,733,23,59,6MOY-15
2016-17,29,SAC,NBA,PG,68,64,2063,100,0,0,0,0,-3.6,0.8,73,26,58,4,59,8,754,13,36,
2017-18,30,IND,NBA,PG,69,64,2018,100,0,0,0,0,3.1,3.2,49,22,53,5,56,13,847,15,32,
2018-19,31,IND,NBA,PG,76,76,2143,100,0,0,0,0,2.1,-2.8,78,28,49,9,67,11,1067,10,33,
2019-20,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired
2020-21,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired,Did not play - retired
2021-22,34,LAL,NBA,PG,3,0,37,100,0,0,0,0,-21.7,-18.8,1,0,5,0,0,0,4,0,0,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,711,518,20833,95,5,0,0,0,-0.3,-0.8,776,380,556,74,745,94,8158,170,445,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,60,2403,95,5,0,0,0,-0.3,-0.8,89,44,64,9,86,11,941,20,51,
,,,,,,,,,,,,,,,,,,,,,,,,
IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),IND (4 Yrs),,284,275,8399,100,0,0,0,0,1.2,-1.1,293,143,214,31,256,43,3506,62,167,
SAC (3 Yrs),SAC (3 Yrs),SAC (3 Yrs),SAC (3 Yrs),,187,124,5847,100,0,0,0,0,-1.8,3.0,192,106,161,23,214,25,2032,43,120,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,81,47,2372,98,2,0,0,0,-1.9,-3.1,107,46,73,4,98,7,948,22,59,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,80,35,2069,69,31,0,0,0,5.3,-3.6,73,31,65,9,99,14,697,22,39,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,76,37,2109,88,12,0,0,0,-4.9,-4.2,110,54,38,7,78,5,971,21,60,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,3,0,37,100,0,0,0,0,-21.7,-18.8,1,0,5,0,0,0,4,0,0,
