"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2017-18,18.0,DEPAUL,28,276,43,83,3,14,11,19,27,86,10,15,13,15,49,100,0.518,0.214,0.579,9.9,3.6,3.1,0.4
2018-19,19.0,DEPAUL,36,967,176,313,15,37,77,100,98,305,34,40,55,64,92,444,0.562,0.405,0.77,26.9,12.3,8.5,0.9
2019-20,20.0,DEPAUL,29,918,182,353,16,52,59,80,95,310,47,54,74,66,86,439,0.516,0.308,0.738,31.7,15.1,10.7,1.6
Career,,,93,2161,401,749,34,103,147,199,220,701,91,109,142,145,227,983,0.535,0.33,0.739,23.2,10.6,7.5,1.0
