"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2020-21,20,WAS,NBA,SF,54.0,32.0,1257.0,0.0,1.0,73.0,27.0,0.0,-2.5,-1.1,17.0,7.0,82.0,3.0,21.0,7.0,145.0,6.0,16.0,
2021-22,21,WAS,NBA,SF,82.0,8.0,1984.0,0.0,7.0,69.0,24.0,0.0,-0.7,5.2,55.0,20.0,104.0,4.0,50.0,2.0,387.0,11.0,39.0,
2022-23,22,WAS,NBA,SF,76.0,40.0,2020.0,0.0,8.0,62.0,30.0,0.0,-0.6,1.3,62.0,30.0,129.0,23.0,78.0,6.0,502.0,21.0,36.0,
2023-24,23,WAS,NBA,SF,75.0,75.0,2257.0,0.0,0.0,53.0,43.0,4.0,-6.3,6.9,87.0,45.0,93.0,18.0,144.0,12.0,672.0,45.0,76.0,
2024-25,24,POR,NBA,SF,72.0,54.0,2161.0,0.0,21.0,55.0,23.0,1.0,-1.7,3.4,108.0,62.0,104.0,13.0,189.0,12.0,674.0,50.0,65.0,
2025-26,25,POR,NBA,SF,20.0,20.0,682.0,0.0,26.0,65.0,9.0,0.0,0.4,11.5,35.0,26.0,43.0,6.0,85.0,1.0,293.0,20.0,20.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,379.0,229.0,10361.0,0.0,9.0,62.0,28.0,1.0,-2.3,4.1,364.0,190.0,555.0,67.0,567.0,40.0,2673.0,153.0,252.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,50.0,2242.0,0.0,9.0,62.0,28.0,1.0,-2.3,4.1,79.0,41.0,120.0,14.0,123.0,9.0,578.0,33.0,55.0,
,,,,,,,,,,,,,,,,,,,,,,,,
WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),WAS (4 Yrs),,287.0,155.0,7518.0,0.0,4.0,63.0,32.0,1.0,-2.7,3.6,221.0,102.0,408.0,48.0,293.0,27.0,1706.0,83.0,167.0,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,92.0,74.0,2843.0,0.0,22.0,58.0,19.0,1.0,-1.2,5.4,143.0,88.0,147.0,19.0,274.0,13.0,967.0,70.0,85.0,
