Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2020-21,19,CHO,NBA,C,19,4,115,11.7,.563,.194,.306,5.6,20.1,12.7,2.6,0.4,4.3,10.9,17.2,0.0,0.1,0.2,.066,-4.4,-1.7,-6.1,-0.1,
2021-22,20,2TM,NBA,C,7,1,44,15.8,.534,.000,1.000,19.9,9.8,14.8,0.0,2.2,1.9,13.8,21.6,0.0,0.0,0.1,.068,-3.0,-4.5,-7.5,-0.1,
2021-22,20,CHO,NBA,C,4,1,17,17.2,.546,.000,.500,18.4,12.6,15.6,0.0,2.8,0.0,12.0,20.8,0.0,0.0,0.0,.099,-2.8,-5.2,-8.0,0.0,
2021-22,20,WAS,NBA,C,3,0,27,15.0,.526,.000,1.429,20.8,8.1,14.4,0.0,1.8,3.1,14.9,22.1,0.0,0.0,0.0,.049,-3.2,-4.1,-7.3,0.0,
2022-23,21,WAS,NBA,C,11,0,28,10.8,.338,.000,.250,12.4,30.6,21.8,13.3,3.5,6.0,18.4,16.9,-0.1,0.1,0.0,.014,-7.1,2.1,-5.0,0.0,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,37,5,187,12.5,.526,.123,.456,10.0,19.3,14.6,3.6,1.3,4.0,12.7,18.2,0.0,0.2,0.2,.058,-4.5,-1.8,-6.3,-0.2,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,11,414,12.5,.526,.123,.456,10.0,19.3,14.6,3.6,1.3,4.0,12.7,18.2,0.0,0.5,0.5,.058,-4.5,-1.8,-6.3,-0.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO (2 Yrs),CHO (2 Yrs),CHO (2 Yrs),CHO (2 Yrs),,23,5,132,12.4,.561,.167,.333,7.2,19.1,13.1,2.3,0.7,3.8,11.1,17.6,0.1,0.1,0.2,.070,-4.2,-2.1,-6.3,-0.1,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,14,0,55,12.8,.444,.000,.800,16.5,19.6,18.2,6.8,2.7,4.6,16.5,19.4,0.0,0.1,0.0,.031,-5.2,-0.9,-6.1,-0.1,
