Season,Team,Lg,Salary
2000-01,Sacramento Kings,NBA,"$316,969"
2001-02,Sacramento Kings,NBA,"$465,850"
2003-04,Sacramento Kings,NBA,"$638,679"
2004-05,New Jersey Nets,NBA,"$720,046"
Career,(may be incomplete),,"$2,141,544"
