0
2012-13 NBA 38.3 (6th)
2013-14 NBA 38.0 (5th)
2014-15 NBA 36.8 (2nd)
2015-16 NBA 38.1 (1st)
2016-17 NBA 36.4 (6th)
2017-18 NBA 35.4 (14th)
2018-19 NBA 36.8 (3rd)
2019-20 NBA 36.5 (2nd)
2021-22 NBA 37.2 (3rd)
2022-23 NBA 36.8 (4th)
2024-25 NBA 35.3 (16th)
2025-26 NBA 36.2 (6th)
Active 34.8 (5th)
Career 34.8 (82nd)
Career NBA 34.8 (73rd)
