"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 25_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2006-07,22,LAC,NBA,C,31.0,0.0,180.0,0.423,7.9,1.0,0.423,0.135,0.212,0.231,0.0,0.423,0.727,0.286,0.182,0.167,,0.545,0.038,2.0,,0.0,0.0,
2007-08,23,LAC,NBA,PF,22.0,1.0,194.0,0.369,10.9,1.0,0.338,0.031,0.2,0.431,0.0,0.369,0.5,0.5,0.231,0.321,,0.708,0.062,3.0,,0.0,0.0,
2008-09,24,LAC,NBA,PF,27.0,1.0,320.0,0.408,10.1,0.99,0.347,0.122,0.153,0.367,0.01,0.412,0.559,0.25,0.533,0.278,0.0,0.725,0.041,4.0,0.0,0.0,0.0,
2009-10,25,WAS,NBA,PF,2.0,0.0,8.0,0.5,10.3,1.0,0.25,0.25,0.25,0.25,0.0,0.5,1.0,0.0,1.0,0.0,,0.5,0.0,0.0,,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,82.0,2.0,702.0,0.402,9.8,0.995,0.361,0.1,0.183,0.352,0.005,0.404,0.595,0.273,0.35,0.273,0.0,0.67,0.046,9.0,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,2.0,702.0,0.402,9.8,0.995,0.361,0.1,0.183,0.352,0.005,0.404,0.595,0.273,0.35,0.273,0.0,0.67,0.046,9.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),,80.0,2.0,694.0,0.4,9.6,0.995,0.363,0.098,0.181,0.353,0.005,0.402,0.59,0.286,0.333,0.276,0.0,0.674,0.047,9.0,0.0,0.0,0.0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,2.0,0.0,8.0,0.5,10.3,1.0,0.25,0.25,0.25,0.25,0.0,0.5,1.0,0.0,1.0,0.0,,0.5,0.0,0.0,,0.0,0.0,
