Season,Team,Lg,Salary
2006-07,Los Angeles Clippers,NBA,"$412,718"
2007-08,Los Angeles Clippers,NBA,"$687,456"
2008-09,Los Angeles Clippers,NBA,"$328,416"
2009-10,Washington Wizards,NBA,"$80,488"
Career,(may be incomplete),,"$1,509,078"
