Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2019-20,19,CLE,NBA,SF,50,3,1162,10.8,.535,.375,.240,2.1,13.5,7.7,13.9,1.9,1.0,16.7,20.5,-0.3,0.6,0.3,.012,-3.2,-0.6,-3.8,-0.5,
2020-21,20,HOU,NBA,SG,26,23,835,12.5,.528,.439,.256,2.4,10.5,6.3,31.2,1.1,0.9,18.2,25.4,-0.3,0.3,0.0,.000,-1.1,-2.4,-3.5,-0.3,
2021-22,21,HOU,NBA,PG,61,61,1907,13.5,.531,.511,.239,2.5,13.0,7.7,30.7,1.7,1.0,17.7,24.1,0.0,0.8,0.8,.021,-0.1,-1.6,-1.6,0.2,
2022-23,22,HOU,NBA,PG,59,59,2024,16.2,.565,.436,.299,4.1,13.1,8.5,25.7,2.0,0.8,15.8,24.3,1.9,1.0,2.9,.068,1.4,-0.8,0.6,1.3,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2024-25,24,2TM,NBA,SG,75,4,1482,15.4,.531,.271,.259,3.2,17.3,10.4,25.9,2.7,0.9,15.8,25.4,-0.1,2.3,2.2,.072,-1.6,0.9,-0.6,0.5,
2024-25,24,LAC,NBA,SG,45,2,884,12.1,.476,.260,.187,3.8,16.5,10.3,24.5,2.4,1.2,16.0,25.9,-1.2,1.4,0.2,.011,-3.2,0.7,-2.5,-0.1,
2024-25,24,MIL,NBA,SG,30,2,598,20.2,.616,.290,.380,2.5,18.3,10.7,28.0,3.1,0.3,15.4,24.8,1.1,0.9,2.0,.163,0.9,1.2,2.1,0.6,
2025-26,25,MIL,NBA,PG,1,1,9,45.6,.850,.600,.400,0.0,0.0,0.0,39.4,5.3,0.0,0.0,28.4,0.1,0.0,0.1,.565,15.2,4.2,19.4,0.1,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,272,151,7419,14.1,.541,.413,.262,3.0,13.7,8.3,25.8,1.9,0.9,16.7,24.0,1.2,5.1,6.3,.041,-0.5,-0.8,-1.3,1.2,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,46,2237,14.1,.541,.413,.262,3.0,13.7,8.3,25.8,1.9,0.9,16.7,24.0,0.4,1.5,1.9,.041,-0.5,-0.8,-1.3,0.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),HOU (3 Yrs),,146,143,4766,14.5,.545,.466,.268,3.1,12.6,7.8,28.7,1.7,0.9,17.0,24.4,1.6,2.1,3.7,.037,0.4,-1.4,-1.0,1.2,
MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),,31,3,607,20.6,.620,.296,.380,2.4,18.1,10.6,28.1,3.1,0.3,15.1,24.8,1.2,0.9,2.1,.168,1.1,1.3,2.4,0.7,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,50,3,1162,10.8,.535,.375,.240,2.1,13.5,7.7,13.9,1.9,1.0,16.7,20.5,-0.3,0.6,0.3,.012,-3.2,-0.6,-3.8,-0.5,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,45,2,884,12.1,.476,.260,.187,3.8,16.5,10.3,24.5,2.4,1.2,16.0,25.9,-1.2,1.4,0.2,.011,-3.2,0.7,-2.5,-0.1,
