0
2012-13 NBA 20.2 (4th)
2013-14 NBA 19.5 (7th)
2014-15 NBA 18.1 (11th)
2016-17 NBA 19.6 (7th)
2017-18 NBA 17.1 (18th)
2018-19 NBA 20.5 (9th)
2019-20 NBA 18.1 (13th)
2020-21 NBA 18.5 (9th)
2021-22 NBA 18.7 (11th)
2022-23 NBA 18.6 (15th)
2023-24 NBA 17.1 (19th)
2024-25 NBA 16.9 (17th)
2025-26 NBA 16.3 (20th)
Active 18.3 (9th)
Career 18.3 (27th)
Career NBA 18.3 (25th)
