0
2014-15 NBA 12.7 (3rd)
2015-16 NBA 13.0 (1st)
2016-17 NBA 10.5 (17th)
2018-19 NBA 12.0 (3rd)
2019-20 NBA 9.6 (20th)
2020-21 NBA 10.1 (15th)
Active 10.1 (11th)
