"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2025-26,21,ORL,NBA,SF,11,0,105,0.516,10.0,0.71,0.387,0.29,0.032,0.0,0.29,0.455,0.667,0.222,0.0,0.667,0.6,1.0,0.097,3,0.222,1.0,0,0,
1 Yr,1 Yr,1 Yr,1 Yr,,11,0,105,0.516,10.0,0.71,0.387,0.29,0.032,0.0,0.29,0.455,0.667,0.222,0.0,0.667,0.6,1.0,0.097,3,0.222,1.0,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,783,0.516,10.0,0.71,0.387,0.29,0.032,0.0,0.29,0.455,0.667,0.222,0.0,0.667,0.6,1.0,0.097,22,0.222,1.0,0,0,
