Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2014-15,28.0,TOR,NBA,PG,1,1,25:35,4,13,0.308,2,11,0.182,0,0,,1,3,8,4,0,1,0,10
2015-16,29.0,TOR,NBA,PG,1,1,28:31,5,13,0.385,4,12,0.333,0,0,,0,5,10,2,1,6,2,14
2016-17,30.0,TOR,NBA,PG,1,0,17:43,7,11,0.636,5,9,0.556,0,0,,1,3,0,2,0,3,1,19
2017-18,31.0,TOR,NBA,PG,1,0,21:26,2,11,0.182,0,8,0.0,0,0,,2,7,11,3,0,1,1,4
2018-19,32.0,TOR,NBA,PG,1,0,12:44,1,5,0.2,1,4,0.25,0,0,,0,3,3,0,0,1,1,3
2019-20,33.0,TOR,NBA,PG,1,0,28:14,4,12,0.333,1,4,0.25,4,4,1.0,0,5,8,3,0,3,4,13
Career,,,NBA,,6,2,134,23,65,0.354,13,48,0.271,4,4,1.0,4,26,40,14,1,15,9,63
