Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2007-08,24,BOS,NBA,C,23.0,1.0,270.0,4.8,9.7,0.493,0.0,0.0,4.8,9.7,0.493,0.493,5.9,8.8,0.667,4.3,4.0,8.3,0.5,0.0,0.4,1.6,6.0,15.5,
2008-09,25,BOS,NBA,PF,2.0,0.0,24.0,4.5,10.5,0.429,0.0,0.0,4.5,10.5,0.429,0.429,6.0,9.0,0.667,1.5,12.0,13.5,0.0,0.0,0.0,1.5,4.5,15.0,
2009-10,26,CLE,NBA,SF,3.0,0.0,9.0,4.0,16.0,0.25,0.0,0.0,4.0,16.0,0.25,0.25,12.0,16.0,0.75,4.0,4.0,8.0,0.0,0.0,0.0,4.0,12.0,20.0,
2010-11,27,MEM,NBA,C,4.0,0.0,14.0,5.1,20.6,0.25,0.0,0.0,5.1,20.6,0.25,0.25,7.7,10.3,0.75,5.1,5.1,10.3,0.0,0.0,0.0,0.0,0.0,18.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,32.0,1.0,317.0,4.8,10.4,0.457,0.0,0.0,4.8,10.4,0.457,0.457,6.1,9.1,0.675,4.1,4.7,8.7,0.5,0.0,0.3,1.6,5.8,15.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),,25.0,1.0,294.0,4.8,9.8,0.488,0.0,0.0,4.8,9.8,0.488,0.488,5.9,8.8,0.667,4.0,4.7,8.7,0.5,0.0,0.4,1.6,5.9,15.4,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,4.0,0.0,14.0,5.1,20.6,0.25,0.0,0.0,5.1,20.6,0.25,0.25,7.7,10.3,0.75,5.1,5.1,10.3,0.0,0.0,0.0,0.0,0.0,18.0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,3.0,0.0,9.0,4.0,16.0,0.25,0.0,0.0,4.0,16.0,0.25,0.25,12.0,16.0,0.75,4.0,4.0,8.0,0.0,0.0,0.0,4.0,12.0,20.0,
