Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2007-08,24,BOS,NBA,C,23.0,1.0,270.0,14.6,0.568,0.0,0.904,15.1,13.8,14.4,2.6,0.0,1.0,10.5,20.4,0.6,0.3,0.9,0.162,-1.5,-2.1,-3.6,-0.1,
2008-09,25,BOS,NBA,PF,2.0,0.0,24.0,11.9,0.519,0.0,0.857,4.9,40.5,22.3,0.0,0.0,0.0,9.4,20.5,0.0,0.0,0.0,0.086,-2.4,-0.5,-2.9,0.0,
2009-10,26,CLE,NBA,SF,3.0,0.0,9.0,3.5,0.434,0.0,1.0,13.7,13.0,13.3,0.0,0.0,0.0,14.8,35.0,0.0,0.0,0.0,-0.086,-13.6,-7.3,-20.9,0.0,
2010-11,27,MEM,NBA,C,4.0,0.0,14.0,12.8,0.359,0.0,0.5,16.1,16.8,16.4,0.0,0.0,0.0,0.0,31.8,0.0,0.0,0.0,-0.021,-0.6,-6.8,-7.4,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,32.0,1.0,317.0,14.0,0.542,0.0,0.87,14.4,15.9,15.1,2.2,0.0,0.8,9.9,21.3,0.6,0.3,0.9,0.141,-1.9,-2.3,-4.2,-0.2,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,3.0,812.0,14.0,0.542,0.0,0.87,14.4,15.9,15.1,2.2,0.0,0.8,9.9,21.3,1.6,0.8,2.4,0.141,-1.9,-2.3,-4.2,-0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),,25.0,1.0,294.0,14.4,0.564,0.0,0.9,14.3,15.9,15.1,2.4,0.0,0.9,10.4,20.4,0.6,0.3,1.0,0.156,-1.6,-2.0,-3.5,-0.1,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,4.0,0.0,14.0,12.8,0.359,0.0,0.5,16.1,16.8,16.4,0.0,0.0,0.0,0.0,31.8,0.0,0.0,0.0,-0.021,-0.6,-6.8,-7.4,0.0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,3.0,0.0,9.0,3.5,0.434,0.0,1.0,13.7,13.0,13.3,0.0,0.0,0.0,14.8,35.0,0.0,0.0,0.0,-0.086,-13.6,-7.3,-20.9,0.0,
