"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2023-24,19,DAL,NBA,C,55,42,1294,0.747,2.4,0.993,0.75,0.23,0.01,0.003,0.007,0.752,0.833,0.515,0.0,1.0,0.0,0.81,0.527,141,1.0,0.0,0,0,ROY-6
2024-25,20,DAL,NBA,C,36,29,833,0.702,3.1,1.0,0.571,0.403,0.026,0.0,0.0,0.702,0.798,0.597,0.2,,,0.791,0.393,66,,,0,0,
2025-26,21,DAL,NBA,C,7,4,115,0.611,2.0,1.0,0.778,0.222,0.0,0.0,0.0,0.611,0.643,0.5,,,,0.727,0.444,8,,,0,0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,98,75,2242,0.725,2.5,0.996,0.683,0.295,0.016,0.002,0.004,0.728,0.814,0.557,0.125,1.0,0.0,0.801,0.473,215,1.0,0.0,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,63,1876,0.725,2.5,0.996,0.683,0.295,0.016,0.002,0.004,0.728,0.814,0.557,0.125,1.0,0.0,0.801,0.473,180,1.0,0.0,0,0,
