Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2015-16,23,ATL,NBA,SG,9.0,0.0,87.0,2.9,10.8,0.269,0.8,5.8,0.143,2.1,5.0,0.417,0.308,1.7,2.5,0.667,0.0,3.7,3.7,2.9,0.0,0.4,1.2,0.8,8.3,
2016-17,24,ATL,NBA,SG,6.0,6.0,200.0,4.9,14.8,0.329,2.0,7.6,0.262,2.9,7.2,0.4,0.396,2.2,3.4,0.632,0.5,2.3,2.9,1.3,0.5,0.0,1.8,2.3,13.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,27,DAL,NBA,SG,6.0,6.0,204.0,7.1,16.8,0.421,3.4,9.5,0.352,3.7,7.2,0.512,0.521,1.4,1.9,0.727,0.5,3.2,3.7,1.9,0.4,0.0,0.5,2.8,18.9,
2020-21,28,DAL,NBA,SG,7.0,7.0,262.0,5.8,13.9,0.416,3.2,7.8,0.404,2.6,6.0,0.432,0.53,1.6,2.2,0.75,0.7,2.5,3.2,1.4,0.4,0.0,0.8,2.3,16.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,31,DAL,NBA,SF,14.0,0.0,178.0,4.4,11.7,0.379,2.6,7.5,0.351,1.8,4.2,0.429,0.491,0.8,1.6,0.5,0.4,4.7,5.1,1.0,1.0,0.2,0.4,2.0,12.3,
2024-25,32,DET,NBA,SG,6.0,6.0,188.0,4.6,13.6,0.338,3.1,10.0,0.308,1.5,3.6,0.421,0.451,1.5,1.9,0.8,0.4,2.9,3.3,1.3,0.4,0.0,1.7,1.9,13.8,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,48.0,25.0,1119.0,5.2,13.9,0.374,2.7,8.2,0.328,2.5,5.7,0.441,0.471,1.5,2.3,0.686,0.5,3.1,3.6,1.5,0.5,0.1,1.1,2.2,14.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAL (3 Yrs),DAL (3 Yrs),DAL (3 Yrs),DAL (3 Yrs),,27.0,13.0,644.0,5.8,14.2,0.409,3.1,8.3,0.372,2.7,5.9,0.462,0.518,1.3,2.0,0.686,0.6,3.3,3.9,1.5,0.6,0.1,0.6,2.4,16.0,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,15.0,6.0,287.0,4.3,13.5,0.315,1.6,7.0,0.232,2.6,6.5,0.404,0.375,2.0,3.1,0.64,0.4,2.8,3.1,1.8,0.4,0.1,1.6,1.9,12.2,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,6.0,6.0,188.0,4.6,13.6,0.338,3.1,10.0,0.308,1.5,3.6,0.421,0.451,1.5,1.9,0.8,0.4,2.9,3.3,1.3,0.4,0.0,1.7,1.9,13.8,
