Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2020-21,24,MIL,NBA,SG,8.0,0.0,30.0,2.4,8.4,0.286,1.2,6.0,0.2,1.2,2.4,0.5,0.357,0.0,0.0,,1.2,4.8,6.0,1.2,4.8,0.0,1.2,2.4,6.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,27,CLE,NBA,SG,10.0,0.0,125.0,2.9,8.4,0.345,2.9,7.8,0.37,0.0,0.6,0.0,0.517,0.9,0.9,1.0,0.6,2.9,3.5,2.6,0.0,0.0,0.0,2.6,9.5,
2024-25,28,CLE,NBA,SG,8.0,3.0,159.0,3.4,9.1,0.375,3.2,8.8,0.359,0.2,0.2,1.0,0.55,0.5,0.7,0.667,1.6,2.9,4.5,3.2,0.9,0.5,0.5,4.1,10.4,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,26.0,3.0,314.0,3.1,8.7,0.355,2.9,8.1,0.352,0.2,0.6,0.4,0.52,0.6,0.7,0.833,1.1,3.1,4.2,2.8,0.9,0.2,0.3,3.3,9.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),CLE (2 Yrs),,18.0,3.0,284.0,3.2,8.7,0.362,3.0,8.4,0.364,0.1,0.4,0.333,0.536,0.6,0.8,0.833,1.1,2.9,4.1,2.9,0.5,0.3,0.3,3.4,10.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,8.0,0.0,30.0,2.4,8.4,0.286,1.2,6.0,0.2,1.2,2.4,0.5,0.357,0.0,0.0,,1.2,4.8,6.0,1.2,4.8,0.0,1.2,2.4,6.0,
