Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2022-23,22,MIL,NBA,SF,2,0,2.5,1.0,1.5,0.667,0.5,0.5,1.0,0.5,1.0,0.5,0.833,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.5,
2023-24,23,MIL,NBA,SF,4,0,2.5,0.3,1.0,0.25,0.0,0.5,0.0,0.3,0.5,0.5,0.25,0.3,0.5,0.5,0.0,0.3,0.3,0.5,0.0,0.0,0.3,0.3,0.8,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,6,0,2.5,0.5,1.2,0.429,0.2,0.5,0.333,0.3,0.7,0.5,0.5,0.2,0.3,0.5,0.0,0.3,0.3,0.3,0.0,0.0,0.2,0.2,1.3,
