"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2022-23,22.0,MIL,NBA,43:05,7.0,13.0,5.0,9.0,4.0,7.0,4.0,5.0,4.0,6.0,8.0,4.0,2.0,2.0,3.0,6.0,20.0,18.3
2023-24,23.0,MIL,NBA,32:59,6.0,9.0,3.0,5.0,6.0,6.0,4.0,4.0,3.0,5.0,6.0,3.0,2.0,1.0,3.0,4.0,13.0,11.3
2024-25,24.0,TOT,NBA,17:00,3.0,7.0,1.0,2.0,2.0,5.0,2.0,4.0,2.0,5.0,6.0,4.0,1.0,1.0,3.0,3.0,9.0,6.5
2024-25,24.0,MIL,NBA,17:00,3.0,7.0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,5.0,6.0,4.0,1.0,1.0,3.0,3.0,8.0,6.3
2024-25,24.0,LAC,NBA,12:36,3.0,5.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,9.0,6.5
2024-25,24.0,NYK,NBA,4:52,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,4.0,5.6
Career,,,,43:05,7.0,13.0,5.0,9.0,6.0,7.0,4.0,5.0,4.0,6.0,8.0,4.0,2.0,2.0,3.0,6.0,20.0,18.3
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,MIL,NBA,43:05,7.0,13.0,5.0,9.0,6.0,7.0,4.0,5.0,4.0,6.0,8.0,4.0,2.0,2.0,3.0,6.0,20.0,18.3
1 Season,,NYK,NBA,4:52,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,4.0,5.6
1 Season,,LAC,NBA,12:36,3.0,5.0,1.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,9.0,6.5
