0
2013-14 NBA 273 (1st)
2014-15 NBA 285 (1st)
2015-16 NBA 245 (4th)
2016-17 NBA 237 (14th)
2017-18 NBA 250 (4th)
2018-19 NBA 272 (2nd)
2019-20 NBA 201 (13th)
Active 2626 (10th)
