Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2020-21,22,POR,NBA,C,1,0,4,0.0,12.6,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,25.3,12.6,37.9,0.0,0.0,0.0,37.9,0.0,0.0,37,123,
1 Yr,1 Yr,1 Yr,1 Yr,,1,0,4,0.0,12.6,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,25.3,12.6,37.9,0.0,0.0,0.0,37.9,0.0,0.0,37,123,
